RCPs,RegName,Var3_  1,Var3_  2,Var3_  3,Var3_  4,Var3_  5,Var3_  6,Var3_  7,Var3_  8,Var3_  9,Var3_ 10,Var3_ 11,Var3_ 12,Var3_ 13,Var3_ 14,Var3_ 15,Var3_ 16,Var3_ 17,Var3_ 18,Var3_ 19,Var3_ 20,Var3_ 21,Var3_ 22,Var3_ 23,Var3_ 24,Var3_ 25,Var3_ 26,Var3_ 27,Var3_ 28,Var3_ 29,Var3_ 30,Var3_ 31,Var3_ 32,Var3_ 33,Var3_ 34,Var3_ 35,Var3_ 36,Var3_ 37,Var3_ 38,Var3_ 39,Var3_ 40,Var3_ 41,Var3_ 42,Var3_ 43,Var3_ 44,Var3_ 45,Var3_ 46,Var3_ 47,Var3_ 48,Var3_ 49,Var3_ 50,Var3_ 51,Var3_ 52,Var3_ 53,Var3_ 54,Var3_ 55,Var3_ 56,Var3_ 57,Var3_ 58,Var3_ 59,Var3_ 60,Var3_ 61,Var3_ 62,Var3_ 63,Var3_ 64,Var3_ 65,Var3_ 66,Var3_ 67,Var3_ 68,Var3_ 69,Var3_ 70,Var3_ 71,Var3_ 72,Var3_ 73,Var3_ 74,Var3_ 75,Var3_ 76,Var3_ 77,Var3_ 78,Var3_ 79,Var3_ 80,Var3_ 81,Var3_ 82,Var3_ 83,Var3_ 84,Var3_ 85,Var3_ 86,Var3_ 87,Var3_ 88,Var3_ 89,Var3_ 90,Var3_ 91,Var3_ 92,Var3_ 93,Var3_ 94,Var3_ 95,Var3_ 96,Var3_ 97,Var3_ 98,Var3_ 99,Var3_100,Var3_101,Var3_102,Var3_103,Var3_104,Var3_105,Var3_106,Var3_107,Var3_108,Var3_109,Var3_110,Var3_111,Var3_112,Var3_113,Var3_114,Var3_115,Var3_116,Var3_117,Var3_118,Var3_119
RCP6.0,BOWMANVILLE_MOSTERT,50,52,47,53,48,54,50,53,59,40,49,44,47,48,50,42,48,41,52,61,51,49,53,48,49,51,52,43,50,46,55,53,63,58,55,43,50,54,50,59,50,54,49,46,61,50,49,45,53,57,55,55,49,58,56,55,53,58,64,58,59,52,58,55,53,56,56,47,52,59,60,53,59,66,64,69,68,59,62,56,58,57,59,56,61,51,71,56,51,53,55,54,63,52,59,47,56,70,53,59,64,54,58,59,57,52,64,65,62,58,54,74,66,70,63,59,60,56,61
RCP6.0,BRADFORD_MUCK_RESEARCH,45,46,43,48,43,48,46,49,54,35,44,39,43,41,44,38,42,38,49,57,46,45,48,43,44,45,46,37,46,41,48,49,57,52,47,38,46,48,44,53,43,45,44,43,56,46,44,41,47,52,46,49,44,52,50,49,47,52,61,54,51,46,51,50,48,49,50,41,46,51,54,49,55,60,57,65,61,54,56,47,51,52,53,49,57,45,63,50,47,49,48,49,59,48,55,42,53,62,49,53,56,49,50,52,51,47,59,60,55,52,50,67,59,63,57,55,55,50,54
RCP6.0,BRANTFORD_MOE,50,51,47,49,45,52,48,51,60,40,48,41,44,46,49,41,48,42,48,61,48,46,50,46,46,49,50,41,46,46,54,52,63,56,52,43,49,53,48,55,49,49,49,44,62,50,48,43,52,57,49,52,49,57,53,53,50,59,63,56,60,49,58,56,53,54,54,44,51,55,57,50,56,64,60,68,64,55,57,53,57,57,58,55,61,49,66,55,51,53,52,55,64,48,59,45,58,68,50,58,63,52,52,57,54,51,62,66,59,58,56,71,63,70,63,58,59,55,57
RCP6.0,BROCKVILLE_PCC,61,62,60,61,60,64,63,67,71,49,61,60,56,64,62,56,59,53,63,68,68,61,64,61,62,63,64,55,67,55,70,68,72,68,69,57,64,69,63,78,67,67,60,62,72,64,60,57,65,70,70,69,63,73,71,70,65,70,74,68,70,65,71,66,64,70,74,60,67,74,71,61,72,75,76,79,77,71,77,80,74,70,72,73,76,72,89,67,64,64,71,71,70,66,76,60,69,82,72,75,73,66,76,75,73,65,75,84,79,74,67,82,84,87,77,73,73,71,77
RCP6.0,BURKETON_MCLAUGHLIN,48,49,45,50,46,50,48,51,56,38,47,42,45,46,48,40,46,39,51,58,48,46,50,45,47,47,49,41,48,44,52,50,59,55,51,42,48,50,47,56,47,50,47,44,57,48,46,43,49,53,52,52,47,54,52,52,49,54,61,55,55,49,54,53,50,53,53,44,49,55,56,50,56,61,59,65,65,56,60,52,54,54,55,53,58,48,66,53,49,50,52,52,60,49,56,45,53,64,51,56,58,51,54,55,54,50,61,61,58,54,51,69,62,65,59,56,56,53,57
RCP6.0,BURLINGTON_TS,54,55,51,54,50,57,53,56,66,43,53,46,49,50,53,45,51,45,53,66,53,52,56,50,52,54,54,45,51,50,58,56,67,61,57,46,53,58,53,61,53,54,54,49,67,54,52,47,57,62,54,57,54,62,57,58,55,64,70,62,64,55,62,60,57,59,60,48,55,60,63,56,63,71,67,75,71,61,64,59,61,62,64,60,67,53,74,60,56,58,57,61,70,54,64,50,62,76,55,63,69,58,57,62,60,56,68,71,65,63,61,79,71,77,69,64,64,59,62
RCP6.0,CAMERON_FALLS,35,31,30,28,31,34,27,32,34,28,34,26,38,30,34,29,30,28,33,39,38,28,32,30,26,25,33,27,36,30,34,40,35,35,32,30,35,34,36,38,32,34,29,32,32,30,38,30,33,30,30,32,37,29,34,37,31,28,36,37,29,36,31,34,32,36,30,31,37,32,35,39,49,39,44,37,37,39,33,34,46,32,41,30,37,31,42,40,38,32,35,38,34,32,41,33,43,35,45,41,37,44,37,37,42,41,37,42,36,41,35,40,38,41,41,37,35,41,31
RCP6.0,CENTREVILLE,62,63,59,62,60,64,63,66,71,50,62,58,58,61,63,54,58,51,65,71,67,60,63,61,62,63,63,54,67,57,70,67,75,70,68,56,65,67,63,76,65,66,59,60,74,64,60,57,65,70,71,68,63,71,70,71,65,71,76,71,70,65,71,67,65,70,71,60,67,74,73,65,74,76,77,82,81,74,78,77,73,69,73,70,77,69,89,68,63,63,70,70,73,67,77,59,69,83,74,78,74,67,74,74,70,65,79,81,78,73,66,86,81,87,77,72,72,70,75
RCP6.0,CHALK_RIVER_AECL,45,47,44,49,44,45,47,49,51,39,43,45,44,43,45,38,41,41,49,55,46,45,49,46,45,44,48,39,55,43,52,51,56,49,49,42,48,47,47,56,47,46,43,44,53,47,44,43,47,52,49,51,48,50,54,49,46,52,60,53,48,49,49,48,50,52,49,41,49,54,52,50,58,57,55,66,60,55,60,49,54,47,55,52,57,47,62,50,50,47,52,54,52,50,55,44,52,57,56,55,54,49,55,56,53,47,60,63,57,53,55,63,58,64,53,59,55,49,56
RCP6.0,CHAPLEAU_A,43,44,41,40,43,43,41,46,45,39,42,40,43,41,46,39,42,38,42,55,43,42,45,42,40,39,48,39,48,37,49,47,47,43,47,42,45,42,51,50,44,43,42,40,43,45,46,43,45,44,41,42,51,41,53,49,40,46,52,50,43,45,48,44,47,50,42,48,51,46,49,51,56,53,52,55,54,53,54,41,56,44,51,41,54,44,56,53,47,48,53,51,50,46,54,48,50,46,54,49,48,55,52,50,51,46,49,61,48,56,49,53,52,59,50,51,55,48,51
RCP6.0,CHATHAM_WPCP,54,52,48,49,44,52,47,51,62,44,49,41,44,45,53,41,52,45,51,63,48,46,51,51,49,51,52,42,46,46,55,53,68,60,52,48,53,55,49,56,51,51,50,46,64,49,50,45,55,63,53,53,48,57,52,53,52,61,66,58,64,49,58,59,56,55,51,45,51,57,60,51,59,67,62,69,65,52,55,52,56,58,60,57,61,50,67,56,51,54,49,59,66,52,63,48,61,71,53,59,64,54,52,59,56,54,63,68,59,62,62,74,65,73,65,57,61,58,58
RCP6.0,CHATSWORTH,83,87,82,87,78,86,83,87,95,70,79,73,73,77,81,72,77,69,85,97,84,83,84,77,82,78,84,71,87,76,85,87,98,88,88,75,82,83,82,89,79,81,76,79,93,82,80,78,83,88,80,89,79,89,86,87,80,90,108,96,89,85,89,87,86,85,83,74,86,87,93,86,93,103,97,106,98,92,97,76,85,90,92,84,99,77,104,86,84,88,86,87,95,87,93,80,93,102,90,92,94,86,87,91,88,81,97,106,94,92,92,105,95,102,95,95,95,88,92
RCP6.0,COBOURG_STP,54,54,50,56,53,56,54,57,62,42,52,48,50,52,54,44,51,44,56,63,55,52,56,51,53,54,55,46,54,50,59,56,65,61,59,47,54,58,53,64,55,58,51,50,65,54,51,48,55,61,61,59,52,62,59,59,57,62,66,60,63,55,62,59,56,59,61,50,56,63,64,55,62,67,68,72,70,63,66,63,62,61,62,61,66,57,75,60,54,55,58,59,67,54,63,50,59,73,58,63,67,58,62,63,61,56,69,70,66,62,58,77,69,74,68,61,62,60,66
RCP6.0,COMBERMERE,52,52,49,56,50,51,52,54,58,43,50,48,49,50,51,43,48,44,54,59,53,51,54,50,51,51,53,45,59,48,56,56,62,55,56,48,53,53,53,61,53,53,49,48,60,52,50,48,53,58,56,57,53,56,58,56,53,57,65,58,55,54,55,54,56,57,56,46,55,60,58,56,62,63,61,71,65,59,65,55,58,56,60,57,62,53,70,56,55,53,57,56,58,55,60,49,57,65,59,62,60,54,60,61,59,53,65,67,63,58,58,69,64,70,60,62,61,55,62
RCP6.0,CONISTON_STP,50,50,48,49,46,49,54,52,57,43,48,45,49,44,53,44,45,40,53,64,53,50,53,49,52,45,52,43,60,43,58,54,55,51,51,49,55,49,53,63,48,48,45,48,54,54,47,49,53,53,48,55,55,50,60,53,48,56,66,62,50,52,56,51,57,56,48,52,56,54,57,57,65,63,58,64,65,59,61,43,61,52,60,49,61,48,64,62,56,55,61,61,59,54,59,50,55,58,67,58,58,59,58,59,57,50,59,70,56,63,61,64,59,65,57,62,60,56,60
RCP6.0,COOKSTOWN,48,49,46,51,46,50,49,52,56,40,48,43,45,45,47,41,46,40,52,59,49,47,51,46,47,48,49,42,51,44,51,51,58,54,50,43,50,51,48,55,46,48,45,46,56,49,46,45,49,53,49,52,48,53,52,53,49,54,63,57,54,50,53,52,51,52,53,44,49,53,55,52,57,61,58,67,62,56,59,48,53,54,56,51,59,47,64,52,51,52,51,52,60,51,57,46,56,63,53,56,57,51,54,55,54,50,60,62,57,55,53,67,61,64,57,57,57,53,57
RCP6.0,CORNWALL,60,61,59,59,57,61,62,65,68,48,60,58,54,61,59,54,57,52,61,64,66,59,62,59,58,60,62,52,65,53,65,67,68,66,67,55,62,66,61,74,65,66,59,60,71,61,59,56,64,68,65,66,62,70,68,67,63,69,70,65,68,64,68,65,63,70,71,56,67,71,69,57,70,73,73,77,72,70,75,74,70,66,69,72,72,68,83,64,63,62,71,70,66,66,73,57,68,77,71,71,68,64,73,73,71,63,71,83,76,70,65,75,81,81,73,71,69,68,75
RCP6.0,COURTRIGHT,54,54,50,51,46,56,49,53,63,46,50,42,45,45,54,41,53,46,53,65,51,48,53,53,52,53,54,43,48,48,58,55,69,61,55,49,54,56,52,59,51,53,51,48,65,52,52,46,57,63,53,54,49,59,56,55,54,62,67,60,65,51,59,60,58,58,53,46,52,57,62,52,60,69,63,69,64,53,57,51,55,58,60,57,63,50,69,57,51,57,53,60,66,55,66,51,63,73,55,60,65,57,54,61,57,55,64,72,61,64,62,74,67,74,66,60,63,62,59
RCP6.0,CRESSY,69,68,67,70,67,72,69,73,80,55,69,64,64,70,70,60,67,56,70,78,74,68,71,66,71,70,72,60,71,63,77,74,80,77,77,64,70,75,71,84,74,75,66,68,83,72,68,63,74,79,79,77,68,80,77,78,73,79,81,75,80,72,82,75,74,77,80,67,73,82,81,72,78,84,86,88,88,77,83,87,80,81,78,79,83,77,97,76,71,72,78,77,82,72,82,67,74,89,77,84,83,76,82,82,80,72,85,90,84,83,76,90,91,95,85,79,80,79,83
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCP6.0,DASHWOOD,61,63,60,61,55,62,57,62,70,51,57,50,52,54,59,51,58,51,60,71,60,57,61,56,58,58,62,51,58,55,64,62,74,66,63,54,60,62,59,66,58,59,57,55,70,59,58,54,62,67,58,63,57,67,62,63,59,67,76,68,68,61,66,66,63,63,60,54,61,63,68,60,68,76,69,76,72,64,67,58,63,65,69,62,73,56,76,62,59,64,60,65,73,62,71,57,68,77,63,68,69,61,62,67,64,60,72,78,68,69,68,79,72,78,71,68,69,66,67
RCP6.0,DELHI_CDA,57,57,53,56,51,58,54,58,68,45,53,47,49,51,57,45,54,48,55,68,55,52,57,52,52,55,57,46,52,52,60,58,71,64,58,50,56,60,55,62,55,55,56,50,70,56,53,48,58,64,56,60,55,63,58,60,56,66,72,62,68,55,66,63,60,61,61,50,57,62,64,56,64,72,68,75,72,61,64,61,63,65,66,61,69,55,74,61,58,59,57,62,72,55,66,51,66,77,58,65,71,58,57,65,60,58,69,74,66,65,63,80,69,78,70,65,67,62,64
RCP6.0,DORSET_MOE,68,71,67,73,67,69,72,73,78,60,68,63,65,65,69,58,64,59,73,83,71,70,74,67,69,67,73,60,76,64,75,75,81,76,73,66,72,70,71,79,68,69,65,67,77,70,68,64,70,76,72,78,71,75,78,75,69,78,90,79,74,74,74,74,76,76,72,63,72,78,77,76,83,87,82,94,89,81,86,67,76,75,81,75,80,69,89,76,72,71,75,77,79,75,80,66,77,84,79,80,79,75,79,80,77,69,85,88,83,80,79,92,84,91,79,83,80,74,82
RCP6.0,DRESDEN,49,49,45,45,41,49,44,47,57,41,45,38,41,41,48,38,51,42,48,62,45,43,47,47,46,51,48,39,43,44,52,49,62,55,48,44,48,50,46,52,47,47,47,42,59,46,46,41,50,59,48,49,45,53,48,49,48,56,61,55,58,46,53,54,54,51,49,42,46,52,55,47,55,64,55,64,61,49,51,48,52,53,56,52,59,45,63,51,46,50,46,55,61,49,58,44,56,66,50,55,58,49,48,54,51,51,58,65,55,56,56,69,63,70,60,52,56,53,52
RCP6.0,DRUMMOND_CENTRE,53,54,50,53,52,55,53,57,59,42,53,51,49,53,53,45,49,46,55,60,56,51,54,53,53,55,55,47,59,48,62,59,65,59,59,48,57,57,53,68,56,57,51,51,62,53,52,48,54,61,60,58,53,62,62,61,56,61,67,61,59,55,59,57,57,61,62,50,60,65,63,55,65,66,66,73,68,66,70,67,63,58,63,62,67,60,82,59,55,54,61,62,61,58,67,50,62,73,63,66,63,56,65,65,61,56,68,71,70,62,57,73,71,76,66,63,62,60,66
RCP6.0,DRYDEN,22,22,19,20,20,24,20,23,21,20,21,16,24,18,24,18,21,19,23,25,24,19,24,18,20,16,21,18,23,18,20,27,20,21,22,21,25,22,26,21,22,22,17,23,20,18,24,22,20,22,19,22,24,20,22,22,20,18,24,23,19,22,21,23,24,22,21,20,25,22,23,28,28,23,25,24,20,24,22,18,25,24,26,21,24,22,26,28,24,21,24,22,22,21,24,20,30,24,27,28,27,28,22,27,25,24,25,30,25,24,23,24,25,27,28,24,23,27,20
RCP6.0,DRYDEN_A,23,23,19,21,22,25,21,23,23,20,22,18,25,19,25,20,22,19,24,25,25,19,25,19,21,17,23,19,23,19,21,27,21,22,23,22,26,22,26,22,23,23,17,23,21,20,26,23,21,23,20,23,25,21,23,23,21,19,25,25,21,24,22,24,24,23,22,21,26,23,24,29,30,24,27,25,21,25,23,20,26,25,29,22,26,23,27,29,25,22,26,23,22,22,25,21,31,25,28,28,28,29,24,28,25,26,26,31,26,25,25,26,27,29,29,25,24,28,21
RCP6.0,DUNCHURCH,73,75,71,76,71,73,78,77,83,65,71,68,70,67,74,64,69,63,78,91,75,74,78,71,75,69,76,63,82,67,80,78,84,78,75,70,78,73,76,86,71,71,68,71,80,75,71,70,75,79,74,81,77,77,82,78,72,82,95,85,76,77,81,76,82,80,72,68,77,80,80,81,87,89,86,95,93,86,88,67,80,78,85,77,85,70,92,82,78,75,80,81,84,82,84,71,81,85,90,84,83,81,82,84,81,73,86,96,85,86,87,93,84,93,82,88,86,78,85
RCP6.0,DURHAM,76,78,76,80,71,79,75,81,89,63,73,66,67,70,74,65,71,63,77,91,76,76,78,71,75,72,78,65,78,69,79,79,91,83,81,68,76,78,75,82,72,76,71,72,87,75,73,71,77,83,73,81,72,84,79,79,73,83,100,90,84,77,83,82,79,78,77,69,79,79,86,79,86,97,89,98,92,85,91,70,79,83,85,77,92,71,96,78,77,81,78,82,91,81,88,73,87,97,82,86,88,78,80,84,81,76,91,99,87,86,84,100,90,96,90,88,88,81,86
RCP6.0,DWIGHT,79,83,79,85,78,80,83,84,90,71,78,74,77,76,81,68,75,68,83,95,82,82,84,76,81,77,84,71,87,74,87,87,92,86,84,77,83,80,84,92,79,80,76,78,89,81,78,75,81,87,83,89,83,86,89,87,81,88,101,89,85,85,86,85,88,87,82,73,84,89,88,87,94,98,94,105,100,91,97,78,86,87,92,85,92,79,100,86,84,82,87,88,89,86,90,77,88,95,91,92,90,86,90,91,86,80,97,100,94,91,91,102,94,103,90,95,92,85,93
RCP6.0,EARLTON_A,41,43,40,38,38,42,43,42,44,37,40,41,43,37,43,37,36,34,43,52,42,41,44,41,40,38,43,36,49,35,48,45,47,41,43,40,45,40,46,50,41,41,40,40,45,45,40,41,44,46,39,43,50,41,48,44,39,45,52,50,42,42,47,43,48,47,42,45,48,46,47,50,55,54,46,54,56,52,52,39,55,43,51,40,52,41,52,49,45,45,51,52,50,46,51,41,49,48,55,48,47,49,47,49,48,43,52,60,48,53,51,54,50,53,48,52,52,46,51
RCP6.0,EGBERT_CARE,44,45,42,47,42,47,46,49,52,36,44,39,42,41,43,38,42,37,48,55,45,42,46,43,42,44,45,39,47,40,46,47,54,50,45,39,46,47,44,51,42,44,41,42,52,45,42,42,44,48,45,48,44,48,48,48,44,51,59,54,50,45,48,48,47,48,49,40,45,49,51,48,53,56,54,62,58,53,57,43,50,50,53,47,55,43,60,48,47,48,47,48,56,47,52,42,53,60,49,51,53,47,51,51,50,46,56,58,53,51,49,63,58,59,53,53,53,49,53
RCP6.0,EMO_RADBOURNE,28,25,23,24,25,28,26,28,27,25,26,22,28,22,27,20,25,21,26,29,28,22,28,22,27,19,23,21,30,20,23,31,22,24,26,27,29,26,30,26,26,26,20,30,25,22,27,26,26,28,22,28,28,23,28,25,24,23,28,27,21,27,23,25,28,25,26,24,28,26,27,31,34,25,29,28,25,30,26,24,30,27,31,23,29,24,32,34,30,25,29,26,25,26,27,25,33,30,32,34,30,32,28,31,32,29,29,36,29,28,28,30,28,32,32,27,28,30,25
RCP6.0,ESSA_ONT_HYDRO,55,57,53,58,52,57,55,60,64,46,54,49,50,51,53,47,52,45,58,65,55,55,58,53,55,54,56,47,58,50,57,58,66,62,58,49,57,57,55,62,52,55,52,52,63,55,53,51,56,59,55,60,54,61,59,59,54,61,72,65,61,57,60,59,58,59,58,49,56,60,63,59,64,69,66,74,71,62,67,52,59,61,63,58,66,53,72,58,58,59,58,59,66,59,64,52,63,71,60,63,64,58,61,62,60,56,68,71,65,62,61,74,67,72,65,65,64,59,65
RCP6.0,EXETER,62,63,60,62,56,63,59,63,71,51,58,52,53,55,60,51,59,52,61,73,60,58,61,57,58,59,63,51,59,56,65,63,74,65,64,54,60,64,60,67,59,60,59,55,72,61,58,54,63,67,59,64,58,66,63,64,60,68,77,68,71,61,68,67,64,64,62,54,62,64,69,62,69,77,71,77,72,65,68,59,64,66,68,63,74,57,76,62,61,65,61,66,73,62,72,58,69,78,63,69,70,62,63,68,65,61,74,80,69,69,69,81,72,80,73,69,71,67,68
RCP6.0,FERGUS_SHAND_DAM,54,56,53,56,50,56,53,57,64,44,53,47,48,49,53,46,51,46,55,66,54,52,55,50,52,52,55,46,53,48,57,57,66,59,57,47,54,57,54,59,52,53,52,51,64,53,52,49,55,60,53,57,52,61,57,56,53,60,70,64,60,55,60,59,56,57,57,49,55,58,61,56,62,71,64,72,67,61,64,54,59,60,61,56,67,52,70,57,55,58,56,58,66,55,63,51,62,71,57,62,64,56,58,61,58,55,67,70,62,61,59,74,68,72,65,63,64,59,62
