id,Longitude,Latitude,RCP85_P5_2050s,RCP85_P25_2050s,RCP85_P50_2050s,RCP85_P75_2050s,RCP85_P95_2050s,RCP60_P5_2050s,RCP60_P25_2050s,RCP60_P50_2050s,RCP60_P75_2050s,RCP60_P95_2050s,RCP45_P5_2050s,RCP45_P25_2050s,RCP45_P50_2050s,RCP45_P75_2050s,RCP45_P95_2050s,RCP26_P5_2050s,RCP26_P25_2050s,RCP26_P50_2050s,RCP26_P75_2050s,RCP26_P95_2050s,RCP85_P5_2080s,RCP85_P25_2080s,RCP85_P50_2080s,RCP85_P75_2080s,RCP85_P95_2080s,RCP60_P5_2080s,RCP60_P25_2080s,RCP60_P50_2080s,RCP60_P75_2080s,RCP60_P95_2080s,RCP45_P5_2080s,RCP45_P25_2080s,RCP45_P50_2080s,RCP45_P75_2080s,RCP45_P95_2080s,RCP26_P5_2080s,RCP26_P25_2080s,RCP26_P50_2080s,RCP26_P75_2080s,RCP26_P95_2080s,REF_1986_2005
2651,-85.0,52.25,-2.7,-1.3,-0.3,1.0,3.7,-2.4,-1.2,-0.2,1.1,3.5,-2.7,-1.3,-0.3,0.9,3.8,-2.8,-1.3,-0.3,1.1,4.2,-2.7,-1.2,-0.2,1.3,4.2,-2.4,-1.2,-0.2,1.0,3.4,-2.9,-1.3,-0.3,1.1,4.7,-3.0,-1.5,-0.3,1.0,4.2,5.9
2652,-84.875,52.25,-2.7,-1.3,-0.3,1.0,3.8,-2.3,-1.1,-0.3,1.1,3.4,-2.7,-1.3,-0.3,0.8,3.7,-2.8,-1.3,-0.3,1.3,4.1,-2.5,-1.2,-0.2,1.3,4.3,-2.3,-1.3,-0.2,1.0,3.3,-2.8,-1.3,-0.3,1.1,4.7,-2.9,-1.3,-0.3,1.1,4.3,5.9
2653,-84.75,52.25,-2.7,-1.3,-0.3,1.0,3.7,-2.4,-1.3,-0.3,1.0,3.6,-2.7,-1.4,-0.4,0.9,3.7,-2.9,-1.5,-0.4,1.2,4.2,-2.7,-1.2,-0.1,1.3,4.4,-2.4,-1.3,-0.3,1.0,3.2,-2.7,-1.5,-0.3,1.0,4.5,-3.0,-1.5,-0.4,1.0,4.2,5.9
2654,-84.625,52.25,-2.6,-1.4,-0.3,1.0,3.8,-2.3,-1.3,-0.3,1.0,4.2,-2.6,-1.4,-0.4,0.9,4.1,-2.9,-1.4,-0.3,1.2,4.4,-2.6,-1.3,-0.0,1.3,4.3,-2.3,-1.3,-0.3,0.8,3.8,-2.8,-1.4,-0.3,0.9,4.4,-2.9,-1.6,-0.4,1.0,4.2,5.9
2655,-84.5,52.25,-2.7,-1.3,-0.3,1.1,3.9,-2.3,-1.3,-0.3,1.2,4.2,-2.7,-1.4,-0.4,0.9,3.9,-2.8,-1.4,-0.3,1.1,4.2,-2.6,-1.3,0.0,1.3,4.4,-2.3,-1.3,-0.3,0.8,3.7,-2.8,-1.4,-0.3,1.0,4.5,-2.8,-1.5,-0.3,1.0,4.1,6.0
2656,-84.375,52.25,-2.6,-1.3,-0.3,1.0,3.8,-2.3,-1.2,-0.2,0.8,3.8,-2.7,-1.3,-0.4,0.9,3.7,-2.6,-1.4,-0.4,1.0,4.2,-2.6,-1.2,-0.1,1.3,4.4,-2.2,-1.3,-0.3,0.8,3.7,-2.6,-1.3,-0.3,0.9,4.4,-2.7,-1.6,-0.3,0.9,4.0,5.9
2657,-84.25,52.25,-2.7,-1.3,-0.3,0.9,3.7,-2.3,-1.3,-0.3,0.8,3.8,-2.7,-1.3,-0.4,0.9,3.7,-2.7,-1.4,-0.3,0.8,4.1,-2.6,-1.2,-0.1,1.3,4.3,-2.3,-1.3,-0.3,0.8,3.7,-2.7,-1.3,-0.2,0.9,4.3,-2.7,-1.4,-0.3,0.8,3.8,6.0
2658,-84.125,52.25,-2.6,-1.3,-0.3,1.0,3.7,-2.3,-1.3,-0.3,0.8,3.8,-2.6,-1.3,-0.3,1.0,3.6,-2.6,-1.3,-0.3,1.0,3.9,-2.5,-1.2,-0.1,1.3,4.3,-2.3,-1.3,-0.3,0.8,3.3,-2.6,-1.3,-0.2,1.0,4.3,-2.7,-1.4,-0.3,1.0,3.8,5.8
2659,-84.0,52.25,-2.6,-1.3,-0.3,1.0,3.6,-2.3,-1.3,-0.3,0.8,3.9,-2.6,-1.4,-0.4,0.9,3.6,-2.6,-1.4,-0.3,1.2,3.9,-2.5,-1.2,-0.1,1.3,4.5,-2.4,-1.3,-0.3,0.8,3.7,-2.6,-1.3,-0.2,1.2,4.2,-2.8,-1.5,-0.3,1.0,3.8,5.9
2660,-83.875,52.25,-2.6,-1.3,-0.3,1.0,3.5,-2.3,-1.3,-0.2,0.9,3.6,-2.6,-1.3,-0.3,1.0,3.6,-2.6,-1.3,-0.3,1.1,3.8,-2.6,-1.2,-0.0,1.3,4.4,-2.3,-1.3,-0.3,0.8,3.3,-2.7,-1.3,-0.2,1.2,4.0,-2.7,-1.4,-0.3,1.0,3.7,5.9
2661,-83.75,52.25,-2.4,-1.2,-0.2,1.0,3.7,-2.3,-1.3,-0.2,0.9,3.9,-2.4,-1.3,-0.3,1.0,3.6,-2.5,-1.3,-0.3,1.1,4.1,-2.4,-1.2,-0.1,1.3,4.5,-2.4,-1.3,-0.3,0.8,3.3,-2.4,-1.2,-0.2,1.1,4.0,-2.7,-1.3,-0.2,1.0,3.7,5.9
