id,Longitude,Latitude,RCP85_P5_2050s,RCP85_P25_2050s,RCP85_P50_2050s,RCP85_P75_2050s,RCP85_P95_2050s,RCP60_P5_2050s,RCP60_P25_2050s,RCP60_P50_2050s,RCP60_P75_2050s,RCP60_P95_2050s,RCP45_P5_2050s,RCP45_P25_2050s,RCP45_P50_2050s,RCP45_P75_2050s,RCP45_P95_2050s,RCP26_P5_2050s,RCP26_P25_2050s,RCP26_P50_2050s,RCP26_P75_2050s,RCP26_P95_2050s,RCP85_P5_2080s,RCP85_P25_2080s,RCP85_P50_2080s,RCP85_P75_2080s,RCP85_P95_2080s,RCP60_P5_2080s,RCP60_P25_2080s,RCP60_P50_2080s,RCP60_P75_2080s,RCP60_P95_2080s,RCP45_P5_2080s,RCP45_P25_2080s,RCP45_P50_2080s,RCP45_P75_2080s,RCP45_P95_2080s,RCP26_P5_2080s,RCP26_P25_2080s,RCP26_P50_2080s,RCP26_P75_2080s,RCP26_P95_2080s,REF_1986_2005
7833,-79.375,45.375,-1512.3,-1120.2,-869.4,-621.2,-304.2,-1289.9,-894.7,-618.6,-386.9,-62.1,-1296.4,-920.6,-685.7,-463.2,-180.9,-1170.8,-798.7,-550.8,-357.4,-26.8,-2164.9,-1688.0,-1410.9,-1165.1,-842.9,-1874.5,-1307.4,-991.2,-737.4,-399.3,-1485.1,-1098.6,-865.9,-638.8,-341.1,-1148.8,-761.3,-525.5,-323.9,8.6,4686.3
7834,-79.25,45.375,-1520.6,-1122.2,-865.1,-618.3,-305.0,-1295.5,-881.1,-615.3,-385.9,-53.4,-1304.9,-920.6,-682.5,-460.0,-177.4,-1172.9,-796.9,-551.8,-359.5,-16.6,-2175.0,-1691.1,-1403.6,-1157.7,-842.4,-1884.0,-1310.5,-990.0,-721.5,-411.1,-1489.9,-1104.9,-866.5,-637.0,-334.9,-1150.9,-757.7,-518.3,-313.5,21.5,4717.8
7835,-79.125,45.375,-1532.4,-1127.8,-868.5,-625.6,-308.6,-1308.3,-887.8,-620.8,-390.8,-55.4,-1310.6,-923.5,-686.6,-462.3,-178.0,-1184.7,-803.1,-555.8,-361.1,-16.4,-2190.3,-1699.4,-1411.0,-1169.2,-846.7,-1897.5,-1318.0,-996.0,-723.4,-414.5,-1496.3,-1114.2,-868.9,-637.2,-339.6,-1152.7,-763.3,-522.0,-315.9,21.2,4749.1
7836,-79.0,45.375,-1539.8,-1132.9,-874.4,-629.8,-313.3,-1317.9,-893.1,-624.4,-394.2,-54.0,-1316.5,-927.4,-692.5,-464.3,-180.2,-1190.9,-805.4,-560.0,-362.6,-18.4,-2200.6,-1707.9,-1419.2,-1173.4,-851.0,-1905.6,-1325.6,-1000.4,-729.6,-418.6,-1504.3,-1120.8,-872.4,-638.7,-343.9,-1154.9,-767.8,-526.0,-322.5,21.0,4780.9
7837,-78.875,45.375,-1549.9,-1143.8,-883.1,-634.0,-316.5,-1328.9,-900.2,-627.4,-397.8,-54.6,-1329.6,-935.8,-694.1,-469.8,-181.1,-1198.4,-812.1,-563.5,-362.6,-21.1,-2215.2,-1723.1,-1429.6,-1182.2,-857.2,-1914.6,-1342.4,-1005.0,-736.0,-422.8,-1521.4,-1131.7,-880.9,-643.1,-346.6,-1155.4,-769.4,-528.5,-322.3,22.8,4812.6
7838,-78.75,45.375,-1559.7,-1148.0,-887.7,-635.7,-313.2,-1332.9,-902.7,-631.8,-402.6,-54.6,-1335.3,-941.4,-694.1,-471.2,-182.8,-1206.8,-814.9,-567.3,-363.3,-22.9,-2226.6,-1729.6,-1437.0,-1186.8,-859.4,-1922.6,-1350.9,-1012.5,-739.5,-426.1,-1529.2,-1136.2,-886.3,-645.0,-352.6,-1164.6,-773.6,-530.8,-324.0,22.6,4844.5
7839,-78.625,45.375,-1555.8,-1141.9,-885.5,-635.3,-311.3,-1328.3,-899.6,-628.7,-401.3,-53.1,-1332.9,-938.7,-691.1,-469.2,-188.6,-1205.6,-811.9,-562.6,-362.6,-22.4,-2217.9,-1719.7,-1429.7,-1183.5,-856.7,-1913.1,-1344.3,-1008.2,-732.9,-424.3,-1522.8,-1131.3,-885.6,-643.3,-352.3,-1161.1,-772.1,-530.8,-316.6,24.2,4836.5
7840,-78.5,45.375,-1540.9,-1133.9,-877.2,-629.2,-308.6,-1318.9,-895.9,-627.3,-398.6,-52.4,-1309.7,-929.9,-688.6,-462.7,-183.6,-1198.6,-809.9,-559.6,-360.8,-20.4,-2202.7,-1708.9,-1422.2,-1177.0,-852.7,-1906.6,-1329.9,-1004.3,-728.6,-422.6,-1500.6,-1115.0,-876.0,-641.8,-352.9,-1161.7,-766.4,-529.5,-317.3,25.6,4827.3
7841,-78.375,45.375,-1533.1,-1134.2,-875.1,-629.3,-306.4,-1314.1,-892.5,-625.8,-395.1,-52.4,-1307.3,-927.7,-684.9,-461.8,-190.9,-1191.9,-808.6,-557.1,-359.5,-18.2,-2198.3,-1705.2,-1419.7,-1173.3,-851.6,-1899.6,-1325.2,-1000.0,-725.1,-422.1,-1498.0,-1113.6,-870.4,-640.4,-355.7,-1159.3,-763.7,-526.3,-314.4,26.9,4818.6
7842,-78.25,45.375,-1524.6,-1131.7,-874.3,-627.2,-304.1,-1308.4,-884.4,-625.3,-394.6,-51.9,-1303.4,-922.3,-681.6,-458.1,-189.8,-1175.6,-801.8,-557.0,-357.1,-13.6,-2188.7,-1699.1,-1418.3,-1171.2,-855.1,-1892.4,-1316.9,-995.7,-723.6,-417.9,-1490.4,-1108.0,-869.3,-637.3,-357.4,-1158.7,-756.8,-525.0,-310.9,27.0,4809.7
7843,-78.125,45.375,-1523.3,-1127.7,-875.1,-631.4,-305.8,-1307.4,-891.5,-625.1,-396.4,-67.3,-1299.9,-923.8,-685.0,-452.3,-189.6,-1173.6,-805.6,-556.6,-351.6,-8.6,-2180.8,-1702.5,-1421.6,-1168.9,-861.3,-1885.4,-1316.4,-985.1,-719.3,-399.6,-1483.9,-1117.7,-873.1,-629.4,-357.3,-1155.9,-754.0,-524.1,-304.6,29.4,4801.0
7844,-78.0,45.375,-1519.6,-1125.4,-874.3,-631.4,-304.9,-1306.2,-889.9,-621.8,-394.7,-64.1,-1296.6,-922.2,-682.5,-451.7,-187.5,-1170.3,-804.6,-555.1,-350.7,-9.1,-2172.7,-1699.7,-1420.1,-1168.6,-860.7,-1877.2,-1312.4,-984.6,-717.9,-399.6,-1479.4,-1117.4,-872.6,-632.9,-355.3,-1154.8,-753.1,-524.9,-303.9,29.2,4792.4
7845,-77.875,45.375,-1510.8,-1121.2,-865.0,-627.9,-303.5,-1283.4,-875.0,-615.6,-391.2,-46.5,-1279.9,-916.1,-678.4,-447.6,-187.9,-1148.0,-798.6,-552.5,-348.9,4.8,-2143.7,-1692.6,-1416.6,-1164.8,-852.1,-1819.4,-1307.9,-978.4,-707.0,-398.0,-1456.5,-1102.7,-865.3,-624.8,-349.6,-1131.4,-747.9,-521.8,-294.9,26.4,4783.9
7846,-77.75,45.375,-1506.4,-1117.6,-861.4,-623.3,-303.6,-1280.9,-871.3,-615.1,-390.7,-44.4,-1275.4,-915.5,-674.2,-446.9,-188.0,-1142.9,-797.1,-551.2,-346.9,2.1,-2137.7,-1684.9,-1412.1,-1162.0,-847.8,-1814.9,-1305.1,-975.3,-706.5,-394.8,-1452.2,-1101.3,-865.5,-624.3,-344.6,-1130.3,-745.5,-520.5,-291.9,26.3,4767.6
7847,-77.625,45.375,-1499.8,-1112.0,-858.9,-621.9,-299.7,-1277.0,-867.1,-611.4,-389.9,-39.1,-1270.8,-911.1,-670.7,-443.1,-184.6,-1139.3,-792.8,-548.8,-344.6,0.3,-2127.5,-1679.1,-1406.7,-1156.8,-839.9,-1806.0,-1295.9,-971.9,-701.4,-391.4,-1446.1,-1098.8,-860.9,-623.9,-342.4,-1127.3,-741.3,-518.6,-289.7,29.6,4741.9
7848,-77.5,45.375,-1492.7,-1106.9,-856.0,-618.3,-296.0,-1271.6,-861.1,-606.1,-383.1,-36.1,-1264.0,-904.7,-673.8,-440.6,-185.7,-1137.4,-789.9,-546.7,-339.6,-1.6,-2112.8,-1674.9,-1401.4,-1153.7,-833.4,-1796.0,-1288.1,-967.5,-696.4,-387.4,-1440.4,-1094.3,-857.5,-620.1,-341.4,-1124.4,-738.4,-516.0,-288.6,29.7,4716.5
7849,-77.375,45.375,-1485.6,-1105.8,-852.3,-613.1,-287.9,-1266.9,-857.1,-604.1,-383.4,-27.6,-1258.5,-902.1,-666.3,-439.8,-185.1,-1134.6,-788.7,-541.5,-341.4,2.8,-2098.9,-1669.1,-1395.3,-1150.2,-828.4,-1786.2,-1284.4,-956.5,-689.4,-398.1,-1434.2,-1087.3,-851.2,-615.3,-341.8,-1128.3,-736.4,-513.2,-282.6,24.4,4691.2
7850,-77.25,45.375,-1478.5,-1105.4,-848.7,-610.3,-287.1,-1262.6,-853.4,-600.8,-380.6,-24.6,-1252.2,-900.3,-663.8,-438.6,-184.4,-1133.7,-783.6,-537.8,-340.2,4.3,-2089.4,-1666.3,-1388.4,-1147.0,-826.1,-1776.1,-1280.1,-951.4,-684.3,-393.4,-1428.3,-1082.2,-846.9,-611.9,-339.3,-1128.4,-733.9,-511.8,-282.8,23.3,4666.1
