id,Longitude,Latitude,RCP85_P5_2050s,RCP85_P25_2050s,RCP85_P50_2050s,RCP85_P75_2050s,RCP85_P95_2050s,RCP60_P5_2050s,RCP60_P25_2050s,RCP60_P50_2050s,RCP60_P75_2050s,RCP60_P95_2050s,RCP45_P5_2050s,RCP45_P25_2050s,RCP45_P50_2050s,RCP45_P75_2050s,RCP45_P95_2050s,RCP26_P5_2050s,RCP26_P25_2050s,RCP26_P50_2050s,RCP26_P75_2050s,RCP26_P95_2050s,RCP85_P5_2080s,RCP85_P25_2080s,RCP85_P50_2080s,RCP85_P75_2080s,RCP85_P95_2080s,RCP60_P5_2080s,RCP60_P25_2080s,RCP60_P50_2080s,RCP60_P75_2080s,RCP60_P95_2080s,RCP45_P5_2080s,RCP45_P25_2080s,RCP45_P50_2080s,RCP45_P75_2080s,RCP45_P95_2080s,RCP26_P5_2080s,RCP26_P25_2080s,RCP26_P50_2080s,RCP26_P75_2080s,RCP26_P95_2080s,REF_1986_2005
31,-89.875,56.375,0.2,2.1,3.5,4.8,6.8,-0.3,1.2,2.5,4.1,6.0,-0.4,1.5,2.6,3.9,5.8,-0.8,1.1,2.3,3.6,5.3,2.0,4.0,5.5,7.1,9.6,0.2,2.6,3.9,5.5,7.6,0.3,2.2,3.4,4.6,6.4,-1.0,1.0,2.3,3.6,5.6,-0.1
32,-89.75,56.375,0.2,2.1,3.5,4.8,6.8,-0.3,1.2,2.5,4.1,5.9,-0.4,1.5,2.6,3.8,5.8,-0.8,1.1,2.3,3.6,5.3,2.0,4.1,5.5,7.1,9.6,0.2,2.5,3.9,5.5,7.5,0.3,2.2,3.4,4.6,6.4,-1.0,1.0,2.3,3.5,5.5,-0.0
33,-89.625,56.375,0.2,2.1,3.4,4.8,6.7,-0.3,1.2,2.5,4.0,5.9,-0.4,1.5,2.6,3.8,5.7,-0.8,1.1,2.3,3.5,5.3,1.9,4.0,5.5,7.1,9.7,0.2,2.5,3.9,5.5,7.5,0.3,2.1,3.4,4.6,6.4,-1.0,1.0,2.3,3.5,5.5,0.0
34,-89.5,56.375,0.2,2.1,3.4,4.8,6.7,-0.4,1.2,2.5,4.0,5.9,-0.4,1.5,2.6,3.8,5.7,-0.8,1.1,2.3,3.5,5.2,2.0,4.0,5.4,7.1,9.6,0.3,2.5,3.9,5.5,7.5,0.3,2.1,3.4,4.5,6.4,-0.9,1.0,2.3,3.5,5.5,0.1
35,-89.375,56.375,0.2,2.1,3.4,4.7,6.7,-0.4,1.2,2.5,4.0,5.9,-0.4,1.5,2.5,3.8,5.7,-0.8,1.1,2.3,3.5,5.3,2.0,4.0,5.4,7.1,9.6,0.3,2.5,3.9,5.5,7.5,0.3,2.1,3.4,4.5,6.4,-0.9,1.0,2.3,3.5,5.5,0.1
36,-89.25,56.375,0.2,2.1,3.4,4.7,6.7,-0.4,1.2,2.5,4.0,5.9,-0.4,1.5,2.5,3.8,5.7,-0.8,1.1,2.3,3.5,5.3,2.0,4.0,5.5,7.1,9.7,0.2,2.5,3.9,5.4,7.5,0.3,2.1,3.4,4.6,6.4,-0.9,1.0,2.2,3.5,5.6,0.1
37,-89.125,56.375,0.2,2.1,3.4,4.7,6.7,-0.4,1.2,2.6,4.0,5.9,-0.4,1.5,2.5,3.8,5.6,-0.8,1.1,2.3,3.5,5.3,2.0,4.0,5.4,7.1,9.8,0.2,2.5,3.9,5.4,7.5,0.3,2.1,3.4,4.5,6.4,-0.9,1.0,2.2,3.5,5.6,0.2
38,-89.0,56.375,0.2,2.1,3.4,4.7,6.7,-0.4,1.2,2.6,4.0,5.9,-0.4,1.5,2.5,3.8,5.6,-0.8,1.1,2.3,3.5,5.3,2.1,4.0,5.4,7.1,9.8,0.3,2.5,3.9,5.4,7.4,0.3,2.1,3.4,4.5,6.3,-0.9,1.0,2.2,3.5,5.5,0.2
39,-88.875,56.375,0.2,2.1,3.4,4.7,6.6,-0.4,1.2,2.6,4.0,5.8,-0.4,1.5,2.5,3.8,5.6,-0.8,1.1,2.3,3.5,5.3,2.1,4.0,5.4,7.0,9.7,0.3,2.5,3.8,5.3,7.4,0.4,2.1,3.4,4.5,6.3,-0.9,1.0,2.2,3.4,5.5,0.3
40,-88.75,56.375,0.2,2.1,3.4,4.7,6.6,-0.3,1.2,2.6,4.0,5.8,-0.4,1.5,2.5,3.8,5.6,-0.8,1.1,2.3,3.5,5.2,2.1,4.1,5.4,7.0,9.7,0.4,2.5,3.8,5.4,7.4,0.4,2.1,3.4,4.5,6.3,-0.9,1.0,2.2,3.4,5.5,0.3
41,-88.625,56.375,0.2,2.1,3.4,4.7,6.6,-0.3,1.2,2.5,4.0,5.8,-0.4,1.5,2.5,3.7,5.6,-0.8,1.1,2.3,3.5,5.2,2.1,4.0,5.4,7.0,9.7,0.4,2.5,3.8,5.3,7.4,0.4,2.1,3.4,4.5,6.3,-0.9,1.0,2.2,3.4,5.5,0.3
42,-88.5,56.375,0.2,2.1,3.4,4.7,6.5,-0.3,1.2,2.5,4.0,5.7,-0.4,1.5,2.5,3.7,5.6,-0.8,1.0,2.3,3.5,5.2,2.1,4.0,5.4,7.0,9.6,0.4,2.5,3.8,5.3,7.4,0.4,2.1,3.4,4.5,6.2,-0.9,1.0,2.2,3.4,5.4,0.4
43,-88.375,56.375,0.3,2.1,3.4,4.7,6.5,-0.3,1.2,2.5,3.9,5.7,-0.3,1.5,2.5,3.7,5.5,-0.8,1.1,2.3,3.4,5.1,2.1,4.0,5.4,7.0,9.6,0.4,2.5,3.8,5.3,7.3,0.4,2.1,3.3,4.4,6.2,-0.8,1.0,2.2,3.4,5.4,0.4
44,-88.25,56.375,0.3,2.1,3.3,4.6,6.5,-0.3,1.2,2.5,3.9,5.7,-0.3,1.5,2.5,3.7,5.5,-0.7,1.1,2.2,3.4,5.1,2.1,4.0,5.3,6.9,9.5,0.4,2.5,3.7,5.2,7.3,0.4,2.1,3.3,4.4,6.2,-0.8,0.9,2.2,3.4,5.4,0.5
45,-88.125,56.375,0.3,2.1,3.3,4.6,6.4,-0.3,1.2,2.5,3.8,5.6,-0.3,1.5,2.5,3.7,5.5,-0.7,1.1,2.2,3.4,5.0,2.1,4.0,5.3,6.9,9.6,0.5,2.5,3.7,5.2,7.3,0.4,2.1,3.3,4.4,6.1,-0.8,1.0,2.2,3.4,5.3,0.5
46,-88.0,56.375,0.3,1.9,3.0,4.1,5.7,-0.2,1.1,2.2,3.3,4.8,-0.1,1.4,2.3,3.3,4.7,-0.5,1.0,2.0,2.9,4.3,2.1,3.7,4.8,6.4,8.5,0.7,2.2,3.3,4.6,6.5,0.5,2.0,2.9,3.9,5.4,-0.6,0.9,1.9,2.9,4.6,1.4
47,-87.875,56.375,0.3,1.9,3.0,4.0,5.6,-0.2,1.1,2.1,3.2,4.8,-0.1,1.4,2.3,3.2,4.7,-0.5,1.0,2.0,2.9,4.2,2.0,3.7,4.8,6.3,8.5,0.7,2.2,3.2,4.6,6.4,0.5,2.0,2.9,3.9,5.4,-0.6,0.9,1.9,2.9,4.6,1.4
48,-90.0,56.25,0.1,2.1,3.5,4.8,6.8,-0.3,1.2,2.6,4.1,5.9,-0.4,1.5,2.6,3.9,5.9,-0.8,1.1,2.3,3.6,5.4,2.0,4.0,5.5,7.1,9.6,0.2,2.5,3.9,5.5,7.6,0.3,2.2,3.4,4.6,6.4,-1.0,1.0,2.3,3.6,5.5,-0.1
49,-89.875,56.25,0.2,2.2,3.5,4.9,6.8,-0.3,1.2,2.6,4.1,6.0,-0.4,1.5,2.6,3.9,5.9,-0.8,1.1,2.3,3.6,5.4,2.0,4.1,5.5,7.1,9.6,0.2,2.5,3.9,5.5,7.6,0.3,2.2,3.4,4.6,6.5,-1.0,1.0,2.3,3.6,5.6,-0.1
50,-89.75,56.25,0.2,2.1,3.5,4.8,6.8,-0.3,1.2,2.5,4.1,6.0,-0.4,1.5,2.6,3.9,5.8,-0.8,1.1,2.3,3.6,5.3,2.0,4.1,5.5,7.1,9.6,0.2,2.5,3.9,5.5,7.6,0.2,2.2,3.4,4.6,6.5,-1.0,1.0,2.3,3.6,5.6,-0.0
51,-89.625,56.25,0.2,2.1,3.5,4.8,6.8,-0.3,1.2,2.5,4.1,6.0,-0.4,1.5,2.5,3.9,5.8,-0.8,1.1,2.3,3.6,5.3,2.0,4.0,5.5,7.1,9.6,0.3,2.5,3.9,5.5,7.6,0.2,2.1,3.4,4.6,6.5,-1.0,1.0,2.3,3.5,5.5,0.0
52,-89.5,56.25,0.2,2.1,3.5,4.8,6.8,-0.4,1.2,2.5,4.0,6.0,-0.5,1.5,2.6,3.8,5.8,-0.8,1.1,2.3,3.6,5.3,2.0,4.0,5.5,7.1,9.6,0.2,2.5,3.9,5.5,7.6,0.2,2.1,3.4,4.5,6.5,-1.0,1.0,2.3,3.5,5.6,0.0
53,-89.375,56.25,0.2,2.1,3.4,4.8,6.7,-0.4,1.2,2.5,4.0,5.9,-0.5,1.5,2.6,3.8,5.7,-0.8,1.0,2.3,3.5,5.3,2.0,4.0,5.4,7.1,9.6,0.2,2.5,3.9,5.5,7.6,0.2,2.1,3.4,4.6,6.5,-1.0,1.0,2.3,3.5,5.5,0.1
54,-89.25,56.25,0.2,2.1,3.4,4.8,6.7,-0.4,1.2,2.5,4.0,5.9,-0.4,1.5,2.5,3.8,5.7,-0.8,1.0,2.3,3.5,5.3,2.0,4.0,5.4,7.1,9.6,0.2,2.4,3.9,5.5,7.5,0.2,2.1,3.4,4.5,6.4,-1.0,1.0,2.3,3.5,5.5,0.1
55,-89.125,56.25,0.2,2.1,3.4,4.8,6.7,-0.4,1.2,2.5,4.1,5.9,-0.4,1.5,2.5,3.8,5.7,-0.8,1.1,2.3,3.5,5.3,2.0,4.0,5.5,7.1,9.6,0.2,2.5,3.9,5.4,7.5,0.3,2.1,3.4,4.5,6.4,-1.0,1.0,2.2,3.5,5.5,0.1
56,-89.0,56.25,0.2,2.1,3.4,4.8,6.6,-0.4,1.2,2.5,4.0,5.9,-0.4,1.5,2.5,3.8,5.7,-0.8,1.1,2.3,3.5,5.3,2.0,4.0,5.5,7.0,9.7,0.2,2.5,3.9,5.4,7.5,0.3,2.1,3.4,4.5,6.4,-1.0,1.0,2.2,3.5,5.5,0.2
57,-88.875,56.25,0.2,2.1,3.4,4.8,6.6,-0.4,1.2,2.5,4.0,5.9,-0.4,1.5,2.5,3.8,5.7,-0.8,1.1,2.3,3.5,5.3,2.1,4.0,5.4,7.1,9.7,0.2,2.5,3.9,5.4,7.4,0.3,2.1,3.4,4.5,6.3,-0.9,1.0,2.3,3.5,5.5,0.2
58,-88.75,56.25,0.2,2.1,3.4,4.7,6.6,-0.4,1.2,2.5,4.0,5.9,-0.4,1.5,2.5,3.8,5.7,-0.8,1.1,2.3,3.5,5.3,2.1,4.0,5.4,7.0,9.7,0.2,2.5,3.8,5.4,7.4,0.3,2.1,3.4,4.5,6.3,-0.9,1.0,2.2,3.5,5.5,0.2
59,-88.625,56.25,0.2,2.1,3.4,4.7,6.6,-0.4,1.2,2.5,4.0,5.9,-0.4,1.5,2.5,3.7,5.6,-0.8,1.1,2.3,3.5,5.3,2.0,4.0,5.4,7.0,9.7,0.2,2.5,3.8,5.3,7.4,0.4,2.1,3.4,4.5,6.3,-0.9,1.0,2.2,3.5,5.4,0.3
60,-88.5,56.25,0.2,2.1,3.4,4.7,6.6,-0.4,1.2,2.5,4.0,5.8,-0.4,1.5,2.5,3.8,5.6,-0.8,1.1,2.3,3.5,5.2,2.1,4.0,5.4,7.1,9.7,0.4,2.5,3.8,5.4,7.4,0.4,2.1,3.4,4.5,6.3,-0.9,1.0,2.2,3.4,5.5,0.3
61,-88.375,56.25,0.2,2.1,3.4,4.7,6.6,-0.3,1.2,2.5,3.9,5.8,-0.4,1.5,2.5,3.8,5.6,-0.8,1.1,2.3,3.5,5.2,2.0,4.0,5.4,7.1,9.7,0.4,2.5,3.8,5.4,7.4,0.4,2.1,3.4,4.5,6.3,-0.9,1.0,2.2,3.4,5.5,0.4
62,-88.25,56.25,0.2,2.1,3.4,4.7,6.5,-0.3,1.2,2.5,3.9,5.8,-0.3,1.5,2.5,3.7,5.5,-0.8,1.1,2.3,3.5,5.2,2.1,4.0,5.4,7.0,9.6,0.4,2.5,3.8,5.3,7.4,0.4,2.1,3.3,4.5,6.2,-0.9,1.0,2.2,3.4,5.4,0.4
63,-88.125,56.25,0.2,2.1,3.4,4.7,6.5,-0.3,1.2,2.5,3.9,5.8,-0.4,1.5,2.5,3.7,5.5,-0.7,1.1,2.2,3.4,5.1,2.1,4.0,5.4,7.0,9.6,0.4,2.5,3.7,5.3,7.2,0.4,2.1,3.3,4.4,6.2,-0.8,0.9,2.2,3.4,5.4,0.5
64,-88.0,56.25,0.2,2.1,3.3,4.6,6.4,-0.3,1.2,2.5,3.8,5.8,-0.4,1.5,2.5,3.7,5.5,-0.7,1.0,2.2,3.4,5.1,2.0,4.0,5.4,7.0,9.5,0.5,2.5,3.7,5.3,7.3,0.4,2.1,3.3,4.4,6.1,-0.8,0.9,2.1,3.3,5.4,0.5
65,-87.875,56.25,0.2,2.1,3.3,4.6,6.4,-0.3,1.2,2.4,3.9,5.6,-0.3,1.5,2.5,3.6,5.4,-0.7,1.1,2.2,3.4,5.1,2.0,4.0,5.3,6.9,9.5,0.4,2.5,3.7,5.2,7.2,0.4,2.1,3.3,4.4,6.1,-0.8,0.9,2.2,3.3,5.3,0.6
66,-87.75,56.25,0.3,1.9,3.0,4.1,5.7,-0.2,1.1,2.2,3.3,4.8,-0.1,1.4,2.3,3.3,4.7,-0.5,1.0,2.0,2.9,4.3,2.1,3.7,4.8,6.4,8.5,0.6,2.2,3.2,4.6,6.4,0.5,2.0,2.9,3.9,5.4,-0.6,0.9,1.9,2.9,4.6,1.4
67,-90.25,56.125,0.1,2.1,3.5,4.8,6.8,-0.3,1.2,2.6,4.1,5.9,-0.5,1.5,2.5,3.8,5.8,-0.8,1.0,2.3,3.5,5.3,1.9,4.0,5.5,7.1,9.6,0.3,2.5,3.9,5.5,7.6,0.3,2.1,3.4,4.6,6.4,-1.0,1.0,2.3,3.6,5.5,-0.0
68,-90.125,56.125,0.1,2.1,3.5,4.8,6.8,-0.3,1.2,2.6,4.1,6.0,-0.5,1.5,2.6,3.9,5.9,-0.8,1.1,2.3,3.5,5.4,1.9,4.0,5.5,7.1,9.6,0.3,2.5,3.9,5.5,7.6,0.2,2.2,3.4,4.6,6.4,-1.0,1.0,2.3,3.6,5.6,-0.0
69,-90.0,56.125,0.1,2.1,3.5,4.8,6.8,-0.3,1.2,2.6,4.1,6.0,-0.5,1.5,2.6,3.9,5.9,-0.8,1.1,2.4,3.6,5.4,1.9,4.1,5.5,7.2,9.7,0.2,2.5,3.9,5.5,7.6,0.2,2.2,3.4,4.6,6.5,-1.0,1.0,2.3,3.6,5.6,-0.1
