id,Longitude,Latitude,RCP85_P5_2050s,RCP85_P25_2050s,RCP85_P50_2050s,RCP85_P75_2050s,RCP85_P95_2050s,RCP60_P5_2050s,RCP60_P25_2050s,RCP60_P50_2050s,RCP60_P75_2050s,RCP60_P95_2050s,RCP45_P5_2050s,RCP45_P25_2050s,RCP45_P50_2050s,RCP45_P75_2050s,RCP45_P95_2050s,RCP26_P5_2050s,RCP26_P25_2050s,RCP26_P50_2050s,RCP26_P75_2050s,RCP26_P95_2050s,RCP85_P5_2080s,RCP85_P25_2080s,RCP85_P50_2080s,RCP85_P75_2080s,RCP85_P95_2080s,RCP60_P5_2080s,RCP60_P25_2080s,RCP60_P50_2080s,RCP60_P75_2080s,RCP60_P95_2080s,RCP45_P5_2080s,RCP45_P25_2080s,RCP45_P50_2080s,RCP45_P75_2080s,RCP45_P95_2080s,RCP26_P5_2080s,RCP26_P25_2080s,RCP26_P50_2080s,RCP26_P75_2080s,RCP26_P95_2080s,REF_1986_2005
2563,-82.25,52.375,-1.9,1.2,3.8,6.2,10.0,-3.0,-0.3,2.0,4.7,8.1,-2.3,0.7,2.9,5.4,8.7,-3.1,0.1,2.2,4.4,7.8,0.6,4.0,7.0,10.1,14.1,-1.6,1.6,4.0,6.7,11.5,-1.4,1.4,3.8,6.3,9.9,-3.4,-0.6,1.7,4.2,7.3,-10.9
2564,-82.125,52.375,-1.9,1.2,3.8,6.2,10.0,-3.0,-0.2,2.0,4.7,8.1,-2.3,0.7,2.9,5.4,8.8,-3.1,0.1,2.2,4.4,7.9,0.6,4.0,7.0,10.1,14.1,-1.5,1.6,4.0,6.8,11.5,-1.4,1.4,3.8,6.4,10.0,-3.4,-0.6,1.7,4.2,7.3,-11.0
2565,-82.0,52.375,-1.8,1.3,3.8,6.2,10.0,-2.9,-0.3,2.0,4.7,8.2,-2.3,0.7,3.0,5.4,8.8,-3.1,0.2,2.2,4.5,7.9,0.5,4.1,7.1,10.3,14.3,-1.6,1.6,4.1,6.8,11.5,-1.4,1.5,3.9,6.5,10.1,-3.5,-0.6,1.7,4.2,7.3,-11.1
2566,-81.875,52.375,-1.8,1.3,3.9,6.2,9.9,-2.9,-0.3,2.0,4.7,8.1,-2.3,0.7,2.9,5.4,8.9,-3.1,0.1,2.2,4.5,7.9,0.6,4.1,7.1,10.1,14.2,-1.6,1.6,4.0,6.8,11.5,-1.4,1.5,3.8,6.5,10.0,-3.4,-0.6,1.7,4.2,7.3,-11.1
2567,-81.75,52.375,-1.8,1.3,3.9,6.2,10.0,-2.9,-0.3,2.1,4.7,8.1,-2.2,0.7,2.9,5.4,9.0,-3.1,0.1,2.2,4.5,7.9,0.5,4.1,7.1,10.1,14.2,-1.6,1.7,4.0,6.7,11.5,-1.4,1.5,3.8,6.5,10.1,-3.4,-0.6,1.7,4.1,7.3,-11.2
2568,-81.625,52.375,-1.7,1.3,3.9,6.3,10.0,-2.9,-0.2,2.1,4.7,8.1,-2.2,0.6,2.9,5.4,9.0,-3.0,0.1,2.2,4.4,7.8,0.6,4.1,7.2,10.3,14.1,-1.4,1.7,4.0,6.7,11.4,-1.4,1.5,3.8,6.6,10.1,-3.4,-0.6,1.7,4.2,7.5,-11.3
2569,-81.5,52.375,-1.7,1.3,3.9,6.3,9.7,-2.6,-0.2,2.0,4.6,8.0,-2.1,0.6,2.8,5.3,8.8,-2.9,0.2,2.1,4.3,7.6,0.6,4.1,7.1,10.2,13.8,-1.3,1.7,3.9,6.6,11.0,-1.2,1.5,3.7,6.4,10.1,-3.2,-0.5,1.7,4.0,7.2,-11.9
2570,-95.125,52.25,-2.3,0.7,3.3,5.7,9.2,-3.7,-0.2,2.2,4.4,8.7,-2.4,0.7,3.2,5.5,8.6,-3.7,-0.2,2.2,4.3,7.8,-0.5,3.2,5.7,8.2,11.9,-2.7,1.1,3.5,6.4,10.2,-2.0,1.3,3.6,5.9,9.0,-3.9,-0.9,1.8,4.2,7.8,-8.0
2571,-95.0,52.25,-2.3,0.7,3.3,5.7,9.2,-3.8,-0.2,2.2,4.4,8.6,-2.4,0.6,3.2,5.5,8.5,-3.7,-0.2,2.2,4.3,7.8,-0.5,3.1,5.7,8.2,11.9,-2.8,1.0,3.5,6.4,10.2,-2.0,1.3,3.6,5.9,8.9,-3.9,-0.9,1.8,4.1,7.7,-8.0
2572,-94.875,52.25,-2.4,0.7,3.3,5.7,9.2,-3.8,-0.2,2.2,4.3,8.6,-2.4,0.6,3.2,5.5,8.5,-3.7,-0.2,2.2,4.3,7.7,-0.4,3.1,5.7,8.2,11.8,-2.8,1.0,3.5,6.4,10.1,-2.0,1.3,3.6,5.9,8.9,-3.9,-0.9,1.8,4.1,7.7,-8.1
2573,-94.75,52.25,-2.4,0.7,3.3,5.7,9.2,-3.7,-0.2,2.1,4.3,8.6,-2.4,0.6,3.2,5.4,8.4,-3.7,-0.2,2.2,4.3,7.7,-0.4,3.1,5.7,8.1,11.7,-2.8,1.0,3.5,6.3,10.1,-2.0,1.3,3.6,5.8,8.9,-3.9,-0.9,1.7,4.1,7.6,-8.1
2574,-94.625,52.25,-2.4,0.7,3.3,5.6,9.0,-3.7,-0.3,2.1,4.3,8.2,-2.4,0.6,3.1,5.4,8.4,-3.8,-0.2,2.1,4.3,7.5,-0.4,3.1,5.6,8.1,11.7,-2.8,1.0,3.4,6.3,9.9,-2.0,1.3,3.5,5.7,8.8,-4.0,-0.9,1.7,4.2,7.6,-8.2
