RCPs,RegName,Data_  1,Data_  2,Data_  3,Data_  4,Data_  5,Data_  6,Data_  7,Data_  8,Data_  9,Data_ 10,Data_ 11,Data_ 12,Data_ 13,Data_ 14,Data_ 15,Data_ 16,Data_ 17,Data_ 18,Data_ 19,Data_ 20,Data_ 21,Data_ 22,Data_ 23,Data_ 24,Data_ 25,Data_ 26,Data_ 27,Data_ 28,Data_ 29,Data_ 30,Data_ 31,Data_ 32,Data_ 33,Data_ 34,Data_ 35,Data_ 36,Data_ 37,Data_ 38,Data_ 39,Data_ 40,Data_ 41,Data_ 42,Data_ 43,Data_ 44,Data_ 45,Data_ 46,Data_ 47,Data_ 48,Data_ 49,Data_ 50,Data_ 51,Data_ 52,Data_ 53,Data_ 54,Data_ 55,Data_ 56,Data_ 57,Data_ 58,Data_ 59,Data_ 60,Data_ 61,Data_ 62,Data_ 63,Data_ 64,Data_ 65,Data_ 66,Data_ 67,Data_ 68,Data_ 69,Data_ 70,Data_ 71,Data_ 72,Data_ 73,Data_ 74,Data_ 75,Data_ 76,Data_ 77,Data_ 78,Data_ 79,Data_ 80,Data_ 81,Data_ 82,Data_ 83,Data_ 84,Data_ 85,Data_ 86,Data_ 87,Data_ 88,Data_ 89,Data_ 90,Data_ 91,Data_ 92,Data_ 93,Data_ 94,Data_ 95,Data_ 96,Data_ 97,Data_ 98,Data_ 99,Data_100,Data_101,Data_102,Data_103,Data_104,Data_105,Data_106,Data_107,Data_108,Data_109,Data_110,Data_111,Data_112,Data_113,Data_114,Data_115,Data_116,Data_117,Data_118,Data_119
RCP6.0,	NORTHUMBERLAND,4097.5,4113.9,4326.6,4297.6,4184.9,4159,4048.5,4210.5,4067.9,4081.6,3968.8,4264.3,4126.4,4074.1,4054.1,4054.4,4043.9,4025.9,3942.5,3980.5,4015.3,3910.8,3934.1,3924,3977.4,3857.7,3862.6,3860.2,3955.2,3849.6,3842.5,3838.1,3875.3,3831.5,3873.2,3839.9,3900.8,3872.5,3861.7,3932.3,3880.4,3746.2,3777.3,3813.4,3660.9,3766.9,3686.9,3781.2,3690.2,3692.7,3792.7,3764.5,3756.6,3779,3606,3621.3,3753.3,3716.6,3574.6,3552.2,3716.2,3675.6,3572,3664.1,3521,3563.1,3574.9,3534.8,3512.4,3591.4,3511.8,3618.6,3469.1,3476.3,3572.7,3618,3428,3506,3519.9,3501.9,3512.3,3447.5,3576.7,3412.7,3451,3401.1,3378.6,3379.1,3291.2,3367.8,3347.2,3337.4,3314.5,3235.1,3275.9,3400.4,3340.2,3338.5,3119.4,3201.5,3187.4,3191.2,3238.6,3220.7,3246.5,3200.9,3122.5,3141.4,3206.6,3176.9,3085.3,3118.3,3167.5,3101.7,3030.7,3066.7,3042.3,3104.7,3070.2
RCP6.0,	OTTAWA-CARLTON,4442.8,4457.4,4672.4,4643.6,4528.5,4502.1,4359.8,4536.7,4405.8,4399.7,4315.3,4607.3,4456.6,4422.6,4399.1,4393.5,4382.8,4355.7,4283.2,4295.2,4345,4215.7,4239.4,4246.6,4300.6,4157.7,4175.6,4165,4276.7,4155.3,4163.1,4124.4,4197.7,4132.2,4212.6,4137.3,4195.3,4175.2,4158.7,4244.3,4214.3,4048.3,4059.5,4105.3,3928.5,4071,3967.8,4086.2,3988.4,3968.6,4082.6,4061.3,4075.9,4101.1,3885.2,3911.3,4045.6,4016.5,3838.9,3821.3,3997.4,3919.7,3840.5,3969.4,3806.1,3849.8,3844.4,3831.6,3781,3857,3788.9,3917.8,3729.9,3730.3,3821.5,3869.8,3683,3771.8,3782.8,3743.5,3764.9,3709.8,3842.6,3664.9,3710.6,3648.3,3612.7,3611,3536.3,3612.1,3604.7,3571.5,3559.2,3469.7,3489.7,3657.7,3578.7,3580.1,3340.4,3428.4,3421.4,3418.2,3466,3448.3,3471.4,3443.8,3343.6,3352,3453.1,3387.5,3278.3,3320.1,3393.3,3326.5,3259.7,3267.2,3263.8,3290.2,3280.8
RCP6.0,	OXFORD,3766,3819.7,4004.5,3983.6,3866.4,3812.5,3741.7,3917.9,3744.2,3776.9,3631.9,3951.5,3814.4,3747.7,3725.2,3731.5,3709.9,3705.9,3633.7,3668.6,3695,3616.2,3645.9,3607.1,3637.6,3541.7,3553.2,3535.3,3645.5,3530.5,3515.1,3536.8,3542.4,3504.2,3552,3518.9,3605.1,3553.7,3543.9,3600.7,3542.7,3447.4,3491.5,3507.4,3365,3446.3,3381.4,3463.9,3395.3,3400.3,3482.1,3455,3415.1,3448.5,3293.9,3297.5,3449.1,3409,3264.8,3263.3,3410.2,3372.4,3265,3345.4,3204.7,3245.8,3264.1,3196.4,3180.5,3282,3199.7,3287.5,3161.6,3190.6,3272.1,3333.4,3118.6,3186.8,3206.3,3213.2,3214.5,3139.6,3254.7,3109.4,3134,3099.9,3060.9,3060.6,2992.6,3057.1,3030.6,3032.4,3008,2916.1,2973.7,3094.9,3049.1,3019.4,2820.6,2872.7,2862.4,2895.8,2941.1,2906,2940.6,2864.4,2816.8,2849.3,2880.8,2879.4,2787,2832.2,2848.7,2806.8,2737.9,2778.6,2753.2,2804.5,2770.8
RCP6.0,	PARRY-SOUND,4808.8,4892,5102.7,5040.3,4929.5,4900,4770.9,4969,4771.9,4788.3,4704.6,5031.2,4836.3,4791.8,4796.2,4773.8,4741.6,4748.3,4651.4,4703,4748,4628.4,4643.1,4624.5,4670.7,4520.4,4561.5,4550.1,4670.4,4508.6,4514.8,4512.1,4550.2,4495.9,4564.3,4525.7,4624,4531.9,4524.1,4618,4554.7,4418.5,4442.2,4499.6,4305.8,4430.1,4306.9,4432.5,4320,4322.4,4447.9,4404.5,4417.6,4410.5,4232.5,4265.2,4422.3,4349.7,4177.5,4149.1,4369,4320,4215.9,4275.5,4106.9,4192.2,4183.4,4146.2,4122.1,4218,4098.5,4243.7,4074.6,4045.2,4163.8,4216.7,4019.3,4113.6,4125.2,4087.6,4073.7,4011.1,4175.9,3975.7,4021.2,3932.9,3949.4,3949.3,3840.3,3911,3914.5,3894.7,3865.5,3756.4,3818.6,3960,3883.6,3898.5,3641.2,3724.4,3707.8,3737,3756.4,3722.9,3775.4,3715.1,3623.3,3651.4,3715.2,3677.9,3552.4,3628.4,3684.7,3595.6,3485,3555.3,3555.5,3619.8,3561.7
RCP6.0,	PEEL,3987.2,4027.1,4233.8,4205.5,4081.6,4042.6,3947.4,4126.4,3957,3979.5,3842.9,4168.8,4021.9,3965.6,3937.9,3948,3922.6,3921,3831.2,3874.3,3906.2,3811.1,3834,3806.8,3851,3736.7,3748.7,3732.7,3844.8,3726.2,3718.7,3724.1,3743,3706,3747.4,3718,3799.3,3750,3740.4,3801.3,3745.2,3623.4,3672.4,3686.8,3539.4,3634.8,3559.2,3651.8,3566.8,3567.9,3666.6,3636.5,3608.1,3646.8,3459.9,3480.7,3626.6,3586.9,3436.1,3421.8,3584.6,3540.4,3441.9,3526.9,3367.6,3414.2,3432.8,3378.3,3357.1,3456.2,3363.5,3465.4,3329.3,3345.3,3435.1,3494,3288.4,3356.8,3369.3,3369.8,3367,3301.2,3432.9,3263.5,3300.8,3250.2,3218.4,3220.8,3145.1,3205.5,3187.8,3190.2,3162.6,3069.3,3126.6,3245.3,3192,3170.2,2963.4,3028.5,3011.7,3027.6,3077.9,3055,3084.4,3016.9,2956.4,2983,3027.1,3009.7,2914.3,2965.3,2995.9,2938.2,2870.3,2904.5,2883.4,2943.9,2904.1
RCP6.0,	PERTH,3920.5,3979.6,4177.8,4149,4028.1,3979.3,3901.6,4074.7,3895.5,3930.9,3789.8,4114.4,3967.9,3903.7,3880.1,3884.9,3861.4,3862.2,3782.3,3821.9,3852,3766.9,3790.2,3749.5,3788,3684.3,3702.3,3685.8,3792.8,3671.6,3659.1,3677.1,3683.1,3650.7,3697.2,3659.4,3752.1,3694.1,3681,3743.8,3682.5,3583.5,3628.8,3645.4,3498.6,3585.3,3514.4,3599.4,3522,3528.9,3616.3,3583.5,3551,3579.4,3425.6,3430.2,3582.9,3535.9,3390.7,3387.1,3539,3503.9,3396.2,3471.2,3324.5,3368.6,3389.7,3324.2,3306.4,3406.9,3318.4,3413.6,3286.1,3310.7,3397.1,3454.1,3242.9,3309.3,3330.8,3331.7,3329.1,3255.1,3377.6,3225.1,3248.9,3211.6,3177.2,3178.4,3105.2,3169.4,3143.8,3147.3,3116.3,3026.6,3085.1,3204.8,3156.4,3132.2,2927.4,2983.2,2973.4,3001.5,3044.4,3008.8,3042,2968.3,2919.7,2947.1,2984.9,2982.1,2885.3,2935.9,2954.4,2904.9,2829.5,2876.3,2853.8,2907.1,2870.8
RCP6.0,	PETERBOROUGH,4360.9,4388.5,4609.9,4576.1,4457.2,4427.7,4306.5,4486.3,4326.1,4339.2,4225.7,4542.2,4390.6,4340.1,4316.1,4314.3,4301.3,4280.6,4193.3,4232.9,4274.5,4159.7,4181.2,4173.1,4225.6,4093.7,4106.1,4098.7,4205.6,4087,4081.3,4070.7,4112.7,4067.2,4113,4077.3,4147.5,4106.7,4096.3,4171.6,4120.5,3973.6,4004.9,4041.3,3878.3,3997.6,3901.6,4011.9,3907.7,3907.3,4019.9,3982.8,3981,4006.7,3812,3836.7,3975.8,3933.8,3778.4,3757.7,3932.3,3884.9,3782.5,3876.4,3722.5,3770.7,3778.3,3736,3711.1,3800.2,3709.2,3833,3667,3669.4,3767.7,3821.8,3624.1,3705.8,3716.8,3695.4,3700.8,3640.1,3779.8,3595.9,3640.8,3579.8,3559.7,3561.2,3467.9,3546.4,3530.4,3517.8,3495.8,3406,3448.4,3582.6,3515.2,3513.7,3284.2,3366.8,3350.3,3354.1,3401.9,3383.8,3413.2,3364,3279.8,3302.4,3371.7,3331.5,3229.7,3274.5,3330.7,3257.1,3182.6,3216.9,3196.4,3257,3223.8
RCP6.0,	PRESCOTTandRUSSELL,4485.7,4501.4,4710.7,4680.9,4563,4542.4,4400.4,4573.6,4452.4,4440.8,4365.2,4645.2,4496.3,4466.1,4439.3,4434,4428.6,4395.4,4325.4,4332.9,4383,4254.1,4279.8,4288.4,4337.1,4195.7,4209.8,4201.5,4307.6,4196.5,4209.1,4159,4238.8,4172.1,4259.9,4174.3,4225.5,4210.4,4199.5,4281.8,4257,4094,4094.7,4137.1,3965.8,4114.2,4007,4122.4,4029.4,4009.6,4115.9,4099.8,4117.8,4141.7,3921.9,3955.8,4085.9,4057.4,3877.6,3861,4032,3949,3871.6,4008.2,3851.7,3894.6,3884,3877.5,3825.4,3888.6,3838.4,3955.3,3771.6,3771.4,3858.9,3902.3,3718.7,3812,3822.9,3779.5,3804.7,3744.5,3874.2,3707.4,3752,3693.2,3647.8,3643.1,3581.8,3654.2,3644.6,3608.7,3594.5,3511.1,3522.6,3693,3615,3618.5,3383.2,3465.1,3459.8,3457.6,3503.7,3488.9,3509.5,3482.4,3386.9,3390.1,3495.2,3425,3314.1,3357.3,3430.2,3365.7,3303.7,3303.1,3307.2,3320.1,3316.8
RCP6.0,PRINCE-EDWARD,3975.3,3978.3,4186.8,4161.9,4050.2,4027.4,3919.1,4070.3,3941.2,3954.2,3845.7,4128.7,3996.3,3947.6,3926.4,3927.8,3919.7,3901.9,3822.8,3857,3887.7,3788,3813,3803.8,3858.8,3742.4,3739.9,3745.8,3832,3731.7,3727.5,3724.7,3761,3715.3,3757.9,3726.8,3774.2,3756.8,3745.7,3813.2,3765.8,3635.8,3662.7,3700.7,3549.3,3654.3,3578.6,3666.6,3585.7,3584.2,3682.2,3661.6,3649.6,3672.2,3505.3,3520.4,3646.5,3613.6,3473.3,3449.4,3608.2,3569.7,3470.1,3562.9,3426.1,3462.5,3470.7,3441.2,3416.8,3492.1,3419.1,3517.7,3371.4,3385.5,3474.6,3517.5,3334.1,3409.7,3420.2,3403.7,3418.4,3358,3478.5,3324,3360.2,3314.7,3292.5,3289.1,3206.3,3279.7,3257.2,3248.1,3225.1,3153.2,3191.1,3313.6,3258,3250.8,3041.7,3121.9,3110.4,3114.4,3160.6,3144.8,3167.6,3124.8,3048,3061.1,3131.5,3102,3012.7,3042.1,3089.1,3026,2961.4,2996.1,2969.3,3027.1,2992
RCP6.0,	RAINY-RIVER,5529.7,5660.6,5842.5,5672.8,5672.6,5556.9,5572,5660.8,5511.9,5572.8,5362.3,5811.8,5519.2,5489.7,5548.9,5479.8,5411.6,5489.9,5318.7,5378.1,5524.1,5390.7,5373.1,5358.2,5362.2,5235,5387.8,5336.6,5381.4,5186,5152,5214,5189.2,5173.1,5300.1,5142.7,5398.8,5098.5,5224.6,5264.8,5133.8,5152.1,5239.5,5297.3,5032.9,5107,4958.9,5093.5,5039.8,5012.7,5089,5128.4,5134.3,4972.9,5051.2,4994.5,5169.1,4999.8,4923.7,4826.1,5187,5081.2,4951.6,4977.8,4762.7,4939.4,4831.7,4860.6,4864.2,4913.3,4742.2,4890.9,4753.2,4683.6,4840.8,4884.9,4841.2,4787.9,4833.1,4771.1,4664.2,4661.6,4846.5,4682.7,4588.5,4535.6,4646.4,4682.4,4538.1,4567.3,4591.9,4581.6,4467.1,4303,4611.1,4623.1,4550,4507.9,4404.9,4347.3,4399.4,4439.4,4385,4282.4,4419.5,4243.8,4258.2,4301.7,4291.1,4309.8,4155.6,4308.4,4302.3,4312.7,4113.4,4286.9,4350.9,4348.1,4142.1
RCP6.0,	RENFREW,4810.6,4860.8,5070.1,5026.7,4911.8,4892.6,4745.7,4931.8,4776.8,4781,4695.2,5002.1,4837.3,4793.2,4790.4,4773.9,4751.1,4737.9,4657,4686.4,4730.6,4601.8,4625.1,4622.2,4674.2,4524.2,4553.7,4544.1,4655.7,4521,4527,4498.7,4564.1,4498,4574.4,4512.4,4591.4,4535.2,4525.9,4617.2,4572.6,4414.7,4429,4487.3,4296.2,4436,4321.3,4446.1,4342.2,4323.5,4444.9,4410.5,4433.5,4442.5,4243,4272.2,4410.6,4364.6,4189.6,4171.2,4366.4,4302.8,4207.7,4307,4144.2,4208.3,4198.8,4173.4,4135,4226.1,4132.8,4271.6,4085.6,4071.7,4175.4,4221.5,4032.3,4126.7,4140.2,4088.6,4104.7,4043.5,4193.3,3995.5,4049.2,3973.9,3965.8,3955.3,3864.6,3947.5,3942.8,3908.5,3895.4,3797.1,3827.8,3992.3,3913.5,3920.6,3667.2,3757.3,3750.1,3756.6,3794.2,3759.9,3799.7,3763.5,3666.7,3683.5,3768.3,3708.8,3589.9,3647.8,3720.6,3633.4,3554,3589.9,3580.3,3624.5,3603.6
RCP6.0,	SIMCOE,4293.1,4339.9,4556.5,4517.8,4394.1,4362.6,4250.3,4437.7,4259.2,4284.2,4160,4484.3,4322.6,4273,4251.8,4249.7,4226.8,4224.9,4131.8,4178.5,4213.5,4110.8,4128.2,4106.9,4154.1,4027.7,4045.8,4035.4,4144.4,4018.3,4012.1,4012,4037.3,4002.2,4047.7,4017.2,4101.9,4040.7,4026.9,4100.3,4042.2,3912.3,3953.1,3982.4,3823.2,3927.6,3838.1,3938.8,3839,3842,3952.1,3914.7,3903.5,3926.2,3744.4,3767.9,3913.9,3861.4,3710.3,3691.7,3868.1,3828.3,3724.8,3798.5,3640.8,3694.2,3708.1,3656.2,3635.6,3734.8,3629.6,3748.2,3603.6,3603.1,3704.8,3756.5,3557.5,3632.5,3649,3636,3631.7,3568.9,3707.5,3526.2,3567.1,3505.5,3485.9,3493.3,3405.7,3469.9,3454.3,3452.8,3418,3327.7,3381.2,3504.8,3444.4,3437.6,3217.4,3290.2,3271.2,3282.4,3325.1,3302.1,3335.8,3276,3204.8,3228.4,3281.6,3256.7,3155,3210.5,3253.6,3181.4,3101.8,3143.2,3131.1,3194.4,3150
RCP6.0,	STORMONT-DUNDASandGL,4350.5,4353,4567.3,4538.5,4421.6,4398.5,4261,4432.6,4310.3,4303.9,4220.7,4502.1,4358.3,4327.4,4294.1,4292.1,4289.8,4254.6,4182,4189.7,4239.1,4114,4140.2,4148.5,4200.4,4062.7,4066.5,4062.7,4166.6,4060.2,4068.9,4022.4,4098.2,4032.8,4115.9,4035.8,4083.4,4076.6,4064.2,4141.6,4121.1,3955.1,3960,3997.7,3828.4,3976.2,3875.3,3987.5,3892.9,3875.4,3982.2,3967.7,3978.9,4009.8,3784.2,3815.5,3948.9,3922.5,3745.2,3728.1,3892.5,3811.5,3734.6,3872.9,3717.9,3756.6,3747.5,3739.4,3686.7,3751.8,3700.8,3817.8,3633.4,3639.7,3724.5,3772.3,3584.2,3677.4,3683.3,3649.3,3673.6,3616.5,3740.1,3574.2,3618.1,3564.5,3514.1,3511.5,3449.6,3522.2,3510.5,3478.5,3464.8,3381.4,3396.5,3561.5,3484,3484.5,3255.4,3337.2,3328.6,3323.8,3375.1,3365.2,3382.4,3353.4,3256.9,3262.6,3365.8,3299.5,3191.4,3232.4,3298.5,3241.1,3178.4,3176.4,3177.6,3194.4,3190.3
RCP6.0,	SUDBURY,5531.7,5676.9,5876.8,5766,5679.6,5637.9,5539.9,5720.9,5514.7,5516.2,5466,5816.8,5583.4,5538.1,5550.9,5524.1,5452.9,5486.1,5364.9,5452.4,5513.8,5396.4,5399.4,5366.8,5417.3,5246.1,5323.5,5282.5,5413,5194.2,5240.8,5233.2,5273.9,5193.2,5311.4,5269.6,5380.2,5192,5239.9,5357,5251.6,5151.6,5200.1,5246.5,5026.5,5144.1,5007.4,5139.7,5027.6,5037.8,5146.5,5118.7,5145.3,5087.8,4954.7,4980.4,5150.2,5051.6,4888.1,4830.2,5100.2,5041.3,4923.2,4943.6,4778.4,4912.7,4857.4,4854.2,4840.7,4912.9,4789.3,4926.5,4758.1,4704.1,4843.1,4888,4709.3,4805.4,4813.6,4758.4,4704.6,4666.9,4837.4,4633.6,4669,4566.4,4642.5,4619.9,4503,4543.7,4572.1,4568.3,4494.1,4368.2,4479.4,4611.9,4520.4,4541.5,4286.6,4352.5,4336.6,4407.4,4374.3,4334.6,4406.6,4317.6,4239.9,4275.6,4290.9,4274.9,4137,4249.2,4300.3,4216.6,4063.3,4161.6,4201.9,4244,4147.6
RCP6.0,	SUDBURY-REGION,5187.2,5306.1,5513.9,5427.4,5325.8,5288.6,5171.8,5371.6,5153.9,5159,5107.8,5452.4,5223.5,5180.3,5187.6,5159.8,5108.5,5130.9,5028.4,5094.6,5155.8,5026.7,5035.7,5008.1,5057.8,4892.6,4947.1,4925.5,5059.8,4858.6,4889.7,4884.2,4920.7,4855.5,4947.3,4908.7,5019.7,4875.6,4895,4999.3,4920.9,4797.3,4830.1,4885.8,4671.4,4798.6,4660.3,4792.6,4677,4682.7,4808.6,4776.5,4793.4,4760.8,4595.6,4627.7,4797.4,4719.3,4536.6,4487.8,4746.9,4686.4,4573.9,4617.8,4441.6,4554.2,4528.7,4502.7,4480.9,4574.2,4444.2,4596.1,4421.2,4374.4,4511.2,4562.2,4359.6,4462.3,4472.4,4425.6,4391.4,4336.6,4512.8,4302.5,4348,4246.7,4293.5,4284,4164.1,4223.4,4243.5,4231.6,4189.1,4061.3,4150.9,4292.6,4205.3,4226.9,3960.5,4037.5,4013.5,4073.9,4065,4025.5,4094.9,4009.8,3921.3,3960.3,4002.5,3972.8,3839.8,3939.1,3986.5,3903,3760.3,3851,3871.6,3928,3851.2
RCP6.0,	THUNDER-BAY,6080.7,6250.8,6469.7,6272.8,6234.5,6178.2,6133,6242,6083.7,6121.3,5973.6,6368.9,6112,6070.2,6127.8,6068.9,5981.8,6056.7,5874.5,5986.8,6067.3,5946.2,5931.4,5900,5938.7,5810.5,5942.1,5883.9,5952.3,5734.1,5726.5,5776.8,5791.7,5706.7,5883.7,5756.7,5956.7,5618.4,5760.9,5876.9,5710.4,5712.6,5773.9,5819.1,5558.9,5674.6,5528.7,5678.7,5582.3,5584.3,5639.9,5691.2,5678.1,5535.4,5573.7,5542.7,5707.7,5566.9,5444.5,5379,5693.1,5625.5,5462.6,5482.5,5315.2,5496,5351.2,5401.4,5404.4,5425.5,5296.8,5412.5,5294.8,5212.1,5360.9,5373.9,5338.8,5336.4,5358.8,5286.6,5184.8,5179.7,5342,5179.6,5109.1,5035.9,5178,5171,5058.2,5035.9,5093,5100.3,4950.8,4803,5044.4,5084.5,5023.1,4994.3,4850.2,4846.4,4862.7,4926,4851.5,4790.5,4877.9,4746.6,4735.8,4753.3,4733.4,4763.2,4614.3,4751.4,4783.3,4728.6,4538.2,4698.8,4784.5,4792,4594.5
RCP6.0,	TIMISKAMING,5689.4,5837.6,6028.3,5899.9,5828.9,5801.5,5681.4,5864.4,5677.8,5676.9,5638.3,5962.6,5739.7,5694.7,5723.3,5683.4,5621.3,5643.6,5524.3,5617.3,5667.9,5549.6,5546.5,5508.3,5584.9,5403.1,5481.9,5434.9,5566.3,5351.1,5410.8,5391.7,5454.5,5357.8,5483.6,5441.2,5529.6,5352.2,5399.9,5523,5427.5,5306.7,5358.5,5414.2,5183.3,5309.2,5174.8,5302.1,5203.6,5197.5,5310.6,5280.6,5322.7,5263,5108.9,5153.7,5312.7,5213.2,5052.2,4995.6,5278.9,5194.2,5085.7,5115.5,4951.2,5086.6,5015.1,5032.6,5011.2,5080.7,4971.2,5089.7,4931.7,4871.6,5005.1,5036,4872.1,4973.2,4981.9,4906.4,4879.8,4825.5,5002,4792.7,4847.5,4732.2,4810.9,4773.3,4667.9,4704.9,4749.2,4718.9,4668.3,4542.3,4625.2,4774.3,4691,4713.2,4446.8,4521.8,4509.3,4577.5,4539.8,4493.1,4572.6,4501.1,4419.6,4445.1,4468.1,4434.8,4290.4,4414.1,4463.2,4378.4,4233.6,4331.2,4362.1,4391.2,4321.5
RCP6.0,	VICTORIA,4359.6,4396.5,4617.9,4580.3,4457.2,4425,4307.4,4493.9,4323.5,4344,4223.5,4546.8,4387.9,4338.6,4316.1,4313.9,4296.2,4284.2,4192.7,4233.8,4275.5,4164,4185.4,4170.8,4219.4,4089.4,4104.4,4097.9,4205.1,4082.6,4074.8,4067.3,4105.5,4063.2,4108.1,4077.4,4155.8,4101.1,4091.9,4165.9,4109.7,3969.2,4005.2,4038.7,3877.4,3990.2,3897.1,4003.3,3899.9,3902.3,4015.6,3975.8,3971.1,3995.8,3804.2,3830.3,3973.2,3925.9,3769.8,3752.5,3926.7,3884.9,3781.7,3865.1,3706.7,3758.9,3769.1,3722.7,3700.2,3795,3696,3818.5,3660.7,3662,3761.9,3815.2,3615.2,3693.5,3707.8,3691.3,3692.2,3628.7,3768.8,3585.7,3630.2,3566.8,3547.8,3551.9,3460.6,3531.9,3516.8,3507.5,3481.4,3389.9,3438.8,3567.7,3503.6,3500.9,3272.6,3352.5,3335.7,3342.9,3386.6,3366.9,3396,3344.2,3264.9,3287.6,3349.4,3316.3,3212.9,3264.5,3317.2,3240.5,3163.4,3202.4,3184.4,3249.4,3209.3
RCP6.0,	WATERLOO,3902.8,3955,4156.6,4126.5,4006.4,3960.6,3878.5,4056.1,3878,3908.6,3768.7,4092.7,3950.1,3885.5,3860.9,3868,3844.6,3843,3760.1,3799.2,3830.1,3742.7,3768.8,3732.5,3772.2,3664.5,3680.9,3664.2,3774.7,3654.7,3643.6,3658.6,3666.1,3631.4,3677.5,3644.9,3728.9,3678.6,3665.4,3725.8,3668.8,3560.4,3607.1,3623.7,3475.1,3564,3495.9,3581.9,3502.6,3508.8,3598.3,3568.9,3533.8,3566.9,3400.4,3408.9,3563.7,3520,3372.2,3363.5,3518.8,3480.2,3375.3,3453.9,3305.3,3349.8,3371.1,3306.2,3286.7,3386.6,3298.7,3395.3,3266.3,3289.2,3376,3436.7,3224.4,3289.3,3309.2,3311.5,3308.1,3236.6,3362.9,3206.3,3232.2,3191.4,3157.4,3159.4,3084.2,3148.8,3123.3,3128.6,3100.8,3005.6,3066.5,3187.5,3136.5,3112.1,2908.7,2965.3,2951.4,2977.9,3023.9,2992.9,3026.1,2954.2,2901.3,2927.1,2967,2957.9,2864,2914.5,2937,2885.3,2814.8,2852,2833,2888.2,2851.4
RCP6.0,	WELLINGTON,4038.6,4092.4,4301.6,4268.4,4145.2,4103.6,4012.6,4192.3,4011.9,4040.6,3903.2,4232.1,4084,4020.9,3996.4,4004,3979.4,3977.6,3890,3930.7,3964,3873.2,3896.4,3860.3,3902.4,3791.9,3808.6,3793,3902.1,3779.5,3768.7,3781,3793.6,3759.5,3804.9,3770.2,3856.4,3802.9,3789.4,3854,3796.7,3681.3,3729.5,3745.7,3596.7,3688.9,3613.8,3705,3619.6,3625.3,3718.9,3686,3657.5,3689.8,3516.6,3529.3,3683,3636.1,3486,3475.9,3636.8,3597.2,3492.5,3570.5,3417.2,3463.8,3485.6,3424.1,3403.7,3503.8,3410.4,3513.3,3378.8,3397.9,3488,3546.5,3337.5,3404.4,3421.3,3421.4,3416,3345.7,3478.4,3312.5,3342.3,3296.9,3265.9,3268.4,3190.3,3253.1,3230.7,3234.7,3204.2,3111.2,3170.8,3290.7,3238.9,3216.2,3008.9,3069.5,3055.9,3076.5,3121.7,3092.6,3125.5,3056.8,2999,3025.2,3067.1,3055.8,2957.9,3010.5,3036.3,2980.8,2907.2,2947.1,2926.6,2986.3,2944.6
RCP6.0,	YORK,4028.1,4062.2,4270.1,4240.3,4117.7,4083.6,3979.8,4159.8,3995.6,4016.5,3884.1,4205.5,4055.5,4003.6,3980.2,3985.9,3960.6,3959.8,3869.6,3912,3946,3848,3869.9,3848.4,3894.9,3776.2,3788,3773.9,3882,3765.4,3762.5,3760.5,3786.9,3749,3790,3764.5,3841.3,3790,3781.4,3846.3,3787,3662,3709.3,3728.6,3580.5,3676.7,3599.3,3693.5,3604.3,3606.6,3709,3677.8,3653.7,3689.5,3502.1,3523.6,3666,3627.1,3476.5,3460.1,3626.5,3584.1,3483.7,3568.4,3412.1,3457.4,3474.2,3424.4,3403.8,3500.8,3405.1,3512,3373.6,3380.6,3476.4,3530.4,3331,3401.7,3413.5,3410.3,3410.7,3346.6,3479.7,3305.9,3344.9,3291.6,3263.6,3267.5,3190.7,3252.2,3236.1,3235.2,3208.5,3115.9,3170.5,3288.7,3233,3220,3008.6,3078.8,3062.3,3071.5,3122.6,3103,3128.8,3068.1,3004.3,3029,3075.7,3053.7,2961.4,3008.8,3045.4,2984.4,2914.4,2948.9,2930.5,2991.4,2952.8
RCP8.5,	ALGOMA,5628.1,5762.2,5816.1,5778,5792.1,5766.8,5718.4,5759.7,5685.6,5576.9,5608.1,5825.8,5652.8,5526.8,5591.1,5607.2,5517.2,5540.1,5481,5401.8,5635.9,5438.2,5521.3,5486.3,5516.4,5439.3,5422.2,5252.8,5424.7,5385.8,5388.8,5300.7,5313.2,5257.5,5324.3,5234.2,5194.8,5212.7,5297.9,5263.9,5384.6,5207.4,5144.1,5162.8,5133.8,5243.5,5145.2,5153.5,5073.4,4994,5154.6,4993.1,5046.6,5060.5,5021.3,4973.8,4954.6,4835.1,4872.4,5007.2,4948.9,4884.4,4771.8,4844.8,4853.8,4848.4,4818.3,4760,4711.1,4674.7,4615.8,4681.5,4540.5,4569.1,4514.9,4557.2,4619.7,4435.7,4407.9,4413.5,4443.9,4509.2,4378,4299,4290,4305.4,4468.3,4272.7,4183.8,4208.8,4098.5,4213.9,4146.1,4126.6,4129.6,4046.8,4059.7,3976.7,4019.8,3992.4,3981.3,3905.9,4001,3938.7,3924.5,3938.5,3859,3825.2,3894.9,3798.9,3737.8,3756.2,3735.8,3730.7,3717.2,3634.8,3626.4,3688.6,3626.1
