ID,Longitude,Latitude
2516,-88.125,52.375
2517,-88,52.375
2518,-87.875,52.375
2519,-87.75,52.375
2520,-87.625,52.375
2521,-87.5,52.375
2522,-87.375,52.375
2523,-87.25,52.375
2524,-87.125,52.375
2525,-87,52.375
2526,-86.875,52.375
2527,-86.75,52.375
2528,-86.625,52.375
2529,-86.5,52.375
2530,-86.375,52.375
2531,-86.25,52.375
2532,-86.125,52.375
2533,-86,52.375
2534,-85.875,52.375
2535,-85.75,52.375
2536,-85.625,52.375
2537,-85.5,52.375
2538,-85.375,52.375
2539,-85.25,52.375
2540,-85.125,52.375
2541,-85,52.375
2542,-84.875,52.375
2543,-84.75,52.375
2544,-84.625,52.375
2545,-84.5,52.375
2546,-84.375,52.375
2547,-84.25,52.375
2548,-84.125,52.375
2549,-84,52.375
2550,-83.875,52.375
2551,-83.75,52.375
2552,-83.625,52.375
2553,-83.5,52.375
2554,-83.375,52.375
2555,-83.25,52.375
2556,-83.125,52.375
2557,-83,52.375
2558,-82.875,52.375
2559,-82.75,52.375
2560,-82.625,52.375
2561,-82.5,52.375
2562,-82.375,52.375
2563,-82.25,52.375
2564,-82.125,52.375
2565,-82,52.375
2566,-81.875,52.375
2567,-81.75,52.375
2568,-81.625,52.375
2569,-81.5,52.375
2570,-95.125,52.25
2571,-95,52.25
2572,-94.875,52.25
2573,-94.75,52.25
2574,-94.625,52.25
2575,-94.5,52.25
2576,-94.375,52.25
2577,-94.25,52.25
2578,-94.125,52.25
2579,-94,52.25
2580,-93.875,52.25
2581,-93.75,52.25
2582,-93.625,52.25
2583,-93.5,52.25
2584,-93.375,52.25
2585,-93.25,52.25
2586,-93.125,52.25
2587,-93,52.25
2588,-92.875,52.25
2589,-92.75,52.25
2590,-92.625,52.25
2591,-92.5,52.25
2592,-92.375,52.25
2593,-92.25,52.25
2594,-92.125,52.25
2595,-92,52.25
2596,-91.875,52.25
2597,-91.75,52.25
2598,-91.625,52.25
2599,-91.5,52.25
2600,-91.375,52.25
2601,-91.25,52.25
2602,-91.125,52.25
2603,-91,52.25
2604,-90.875,52.25
2605,-90.75,52.25
2606,-90.625,52.25
2607,-90.5,52.25
2608,-90.375,52.25
2609,-90.25,52.25
2610,-90.125,52.25
2611,-90,52.25
2612,-89.875,52.25
2613,-89.75,52.25
2614,-89.625,52.25
2615,-89.5,52.25
2616,-89.375,52.25
2617,-89.25,52.25
2618,-89.125,52.25
2619,-89,52.25
2620,-88.875,52.25
2621,-88.75,52.25
2622,-88.625,52.25
2623,-88.5,52.25
2624,-88.375,52.25
2625,-88.25,52.25
2626,-88.125,52.25
2627,-88,52.25
2628,-87.875,52.25
2629,-87.75,52.25
2630,-87.625,52.25
2631,-87.5,52.25
2632,-87.375,52.25
2633,-87.25,52.25
2634,-87.125,52.25
2635,-87,52.25
2636,-86.875,52.25
2637,-86.75,52.25
2638,-86.625,52.25
2639,-86.5,52.25
2640,-86.375,52.25
2641,-86.25,52.25
2642,-86.125,52.25
2643,-86,52.25
2644,-85.875,52.25
2645,-85.75,52.25
2646,-85.625,52.25
2647,-85.5,52.25
2648,-85.375,52.25
2649,-85.25,52.25
2650,-85.125,52.25
2651,-85,52.25
2652,-84.875,52.25
2653,-84.75,52.25
2654,-84.625,52.25
2655,-84.5,52.25
2656,-84.375,52.25
2657,-84.25,52.25
2658,-84.125,52.25
2659,-84,52.25
2660,-83.875,52.25
2661,-83.75,52.25
2662,-83.625,52.25
2663,-83.5,52.25
2664,-83.375,52.25
2665,-83.25,52.25
2666,-83.125,52.25
2667,-83,52.25
2668,-82.875,52.25
2669,-82.75,52.25
2670,-82.625,52.25
2671,-82.5,52.25
2672,-82.375,52.25
2673,-82.25,52.25
2674,-82.125,52.25
2675,-82,52.25
2676,-81.875,52.25
2677,-81.75,52.25
2678,-81.625,52.25
2679,-81.5,52.25
2680,-95.125,52.125
2681,-95,52.125
2682,-94.875,52.125
2683,-94.75,52.125
2684,-94.625,52.125
2685,-94.5,52.125
2686,-94.375,52.125
2687,-94.25,52.125
2688,-94.125,52.125
2689,-94,52.125
2690,-93.875,52.125
2691,-93.75,52.125
2692,-93.625,52.125
2693,-93.5,52.125
2694,-93.375,52.125
2695,-93.25,52.125
2696,-93.125,52.125
2697,-93,52.125
2698,-92.875,52.125
2699,-92.75,52.125
2700,-92.625,52.125
2701,-92.5,52.125
2702,-92.375,52.125
2703,-92.25,52.125
2704,-92.125,52.125
2705,-92,52.125
2706,-91.875,52.125
2707,-91.75,52.125
2708,-91.625,52.125
2709,-91.5,52.125
2710,-91.375,52.125
2711,-91.25,52.125
2712,-91.125,52.125
2713,-91,52.125
2714,-90.875,52.125
2715,-90.75,52.125
2716,-90.625,52.125
2717,-90.5,52.125
2718,-90.375,52.125
2719,-90.25,52.125
2720,-90.125,52.125
2721,-90,52.125
2722,-89.875,52.125
2723,-89.75,52.125
2724,-89.625,52.125
2725,-89.5,52.125
2726,-89.375,52.125
2727,-89.25,52.125
2728,-89.125,52.125
2729,-89,52.125
2730,-88.875,52.125
2731,-88.75,52.125
2732,-88.625,52.125
2733,-88.5,52.125
2734,-88.375,52.125
2735,-88.25,52.125
2736,-88.125,52.125
2737,-88,52.125
2738,-87.875,52.125
2739,-87.75,52.125
2740,-87.625,52.125
2741,-87.5,52.125
2742,-87.375,52.125
2743,-87.25,52.125
2744,-87.125,52.125
2745,-87,52.125
2746,-86.875,52.125
2747,-86.75,52.125
2748,-86.625,52.125
2749,-86.5,52.125
2750,-86.375,52.125
2751,-86.25,52.125
2752,-86.125,52.125
2753,-86,52.125
2754,-85.875,52.125
2755,-85.75,52.125
2756,-85.625,52.125
2757,-85.5,52.125
2758,-85.375,52.125
2759,-85.25,52.125
2760,-85.125,52.125
2761,-85,52.125
2762,-84.875,52.125
2763,-84.75,52.125
2764,-84.625,52.125
2765,-84.5,52.125
2766,-84.375,52.125
2767,-84.25,52.125
2768,-84.125,52.125
2769,-84,52.125
2770,-83.875,52.125
2771,-83.75,52.125
2772,-83.625,52.125
2773,-83.5,52.125
2774,-83.375,52.125
2775,-83.25,52.125
2776,-83.125,52.125
2777,-83,52.125
2778,-82.875,52.125
2779,-82.75,52.125
2780,-82.625,52.125
2781,-82.5,52.125
2782,-82.375,52.125
2783,-82.25,52.125
2784,-82.125,52.125
2785,-82,52.125
2786,-81.875,52.125
2787,-81.75,52.125
2788,-81.625,52.125
2789,-81.5,52.125
2790,-81.375,52.125
2791,-95.125,52
2792,-95,52
2793,-94.875,52
2794,-94.75,52
2795,-94.625,52
2796,-94.5,52
2797,-94.375,52
2798,-94.25,52
2799,-94.125,52
2800,-94,52
2801,-93.875,52
2802,-93.75,52
2803,-93.625,52
2804,-93.5,52
2805,-93.375,52
2806,-93.25,52
2807,-93.125,52
2808,-93,52
2809,-92.875,52
2810,-92.75,52
2811,-92.625,52
2812,-92.5,52
2813,-92.375,52
2814,-92.25,52
2815,-92.125,52
2816,-92,52
2817,-91.875,52
2818,-91.75,52
2819,-91.625,52
2820,-91.5,52
2821,-91.375,52
2822,-91.25,52
2823,-91.125,52
2824,-91,52
2825,-90.875,52
2826,-90.75,52
2827,-90.625,52
2828,-90.5,52
2829,-90.375,52
2830,-90.25,52
2831,-90.125,52
2832,-90,52
2833,-89.875,52
2834,-89.75,52
2835,-89.625,52
2836,-89.5,52
2837,-89.375,52
2838,-89.25,52
2839,-89.125,52
2840,-89,52
2841,-88.875,52
2842,-88.75,52
2843,-88.625,52
2844,-88.5,52
2845,-88.375,52
2846,-88.25,52
2847,-88.125,52
2848,-88,52
2849,-87.875,52
2850,-87.75,52
2851,-87.625,52
2852,-87.5,52
2853,-87.375,52
2854,-87.25,52
2855,-87.125,52
2856,-87,52
2857,-86.875,52
2858,-86.75,52
2859,-86.625,52
2860,-86.5,52
2861,-86.375,52
2862,-86.25,52
2863,-86.125,52
2864,-86,52
2865,-85.875,52
2866,-85.75,52
2867,-85.625,52
2868,-85.5,52
2869,-85.375,52
2870,-85.25,52
2871,-85.125,52
2872,-85,52
2873,-84.875,52
2874,-84.75,52
2875,-84.625,52
2876,-84.5,52
2877,-84.375,52
2878,-84.25,52
2879,-84.125,52
2880,-84,52
2881,-83.875,52
2882,-83.75,52
2883,-83.625,52
2884,-83.5,52
2885,-83.375,52
2886,-83.25,52
2887,-83.125,52
2888,-83,52
2889,-82.875,52
2890,-82.75,52
2891,-82.625,52
2892,-82.5,52
2893,-82.375,52
2894,-82.25,52
2895,-82.125,52
2896,-82,52
2897,-81.875,52
2898,-81.75,52
2899,-81.625,52
2900,-81.5,52
2901,-81.375,52
2902,-81.25,52
2903,-81.125,52
2904,-81,52
2905,-95.125,51.875
2906,-95,51.875
2907,-94.875,51.875
2908,-94.75,51.875
2909,-94.625,51.875
2910,-94.5,51.875
2911,-94.375,51.875
2912,-94.25,51.875
2913,-94.125,51.875
2914,-94,51.875
2915,-93.875,51.875
2916,-93.75,51.875
2917,-93.625,51.875
2918,-93.5,51.875
2919,-93.375,51.875
2920,-93.25,51.875
2921,-93.125,51.875
2922,-93,51.875
2923,-92.875,51.875
2924,-92.75,51.875
2925,-92.625,51.875
2926,-92.5,51.875
2927,-92.375,51.875
2928,-92.25,51.875
2929,-92.125,51.875
2930,-92,51.875
2931,-91.875,51.875
2932,-91.75,51.875
2933,-91.625,51.875
2934,-91.5,51.875
2935,-91.375,51.875
2936,-91.25,51.875
2937,-91.125,51.875
2938,-91,51.875
2939,-90.875,51.875
2940,-90.75,51.875
2941,-90.625,51.875
2942,-90.5,51.875
2943,-90.375,51.875
2944,-90.25,51.875
2945,-90.125,51.875
2946,-90,51.875
2947,-89.875,51.875
2948,-89.75,51.875
2949,-89.625,51.875
2950,-89.5,51.875
2951,-89.375,51.875
2952,-89.25,51.875
2953,-89.125,51.875
2954,-89,51.875
2955,-88.875,51.875
2956,-88.75,51.875
2957,-88.625,51.875
2958,-88.5,51.875
2959,-88.375,51.875
2960,-88.25,51.875
2961,-88.125,51.875
2962,-88,51.875
2963,-87.875,51.875
2964,-87.75,51.875
2965,-87.625,51.875
2966,-87.5,51.875
2967,-87.375,51.875
2968,-87.25,51.875
2969,-87.125,51.875
2970,-87,51.875
2971,-86.875,51.875
2972,-86.75,51.875
2973,-86.625,51.875
2974,-86.5,51.875
2975,-86.375,51.875
2976,-86.25,51.875
2977,-86.125,51.875
2978,-86,51.875
2979,-85.875,51.875
2980,-85.75,51.875
2981,-85.625,51.875
2982,-85.5,51.875
2983,-85.375,51.875
2984,-85.25,51.875
2985,-85.125,51.875
2986,-85,51.875
2987,-84.875,51.875
2988,-84.75,51.875
2989,-84.625,51.875
2990,-84.5,51.875
2991,-84.375,51.875
2992,-84.25,51.875
2993,-84.125,51.875
2994,-84,51.875
2995,-83.875,51.875
2996,-83.75,51.875
2997,-83.625,51.875
2998,-83.5,51.875
2999,-83.375,51.875
3000,-83.25,51.875
3001,-83.125,51.875
3002,-83,51.875
3003,-82.875,51.875
3004,-82.75,51.875
3005,-82.625,51.875
3006,-82.5,51.875
3007,-82.375,51.875
3008,-82.25,51.875
3009,-82.125,51.875
3010,-82,51.875
3011,-81.875,51.875
3012,-81.75,51.875
3013,-81.625,51.875
3014,-81.5,51.875
3015,-81.375,51.875
3016,-81.25,51.875
3017,-81.125,51.875
3018,-81,51.875
3019,-80.875,51.875
3020,-80.75,51.875
3021,-95.125,51.75
3022,-95,51.75
3023,-94.875,51.75
3024,-94.75,51.75
3025,-94.625,51.75
3026,-94.5,51.75
3027,-94.375,51.75
3028,-94.25,51.75
3029,-94.125,51.75
3030,-94,51.75
3031,-93.875,51.75
3032,-93.75,51.75
3033,-93.625,51.75
3034,-93.5,51.75
3035,-93.375,51.75
3036,-93.25,51.75
3037,-93.125,51.75
3038,-93,51.75
3039,-92.875,51.75
3040,-92.75,51.75
3041,-92.625,51.75
3042,-92.5,51.75
3043,-92.375,51.75
3044,-92.25,51.75
3045,-92.125,51.75
3046,-92,51.75
3047,-91.875,51.75
3048,-91.75,51.75
3049,-91.625,51.75
3050,-91.5,51.75
3051,-91.375,51.75
3052,-91.25,51.75
3053,-91.125,51.75
3054,-91,51.75
3055,-90.875,51.75
3056,-90.75,51.75
3057,-90.625,51.75
3058,-90.5,51.75
3059,-90.375,51.75
3060,-90.25,51.75
3061,-90.125,51.75
3062,-90,51.75
3063,-89.875,51.75
3064,-89.75,51.75
3065,-89.625,51.75
3066,-89.5,51.75
3067,-89.375,51.75
3068,-89.25,51.75
3069,-89.125,51.75
3070,-89,51.75
3071,-88.875,51.75
3072,-88.75,51.75
3073,-88.625,51.75
3074,-88.5,51.75
3075,-88.375,51.75
3076,-88.25,51.75
3077,-88.125,51.75
3078,-88,51.75
3079,-87.875,51.75
3080,-87.75,51.75
3081,-87.625,51.75
3082,-87.5,51.75
3083,-87.375,51.75
3084,-87.25,51.75
3085,-87.125,51.75
3086,-87,51.75
3087,-86.875,51.75
3088,-86.75,51.75
3089,-86.625,51.75
3090,-86.5,51.75
3091,-86.375,51.75
3092,-86.25,51.75
3093,-86.125,51.75
3094,-86,51.75
3095,-85.875,51.75
3096,-85.75,51.75
3097,-85.625,51.75
3098,-85.5,51.75
3099,-85.375,51.75
3100,-85.25,51.75
3101,-85.125,51.75
3102,-85,51.75
3103,-84.875,51.75
3104,-84.75,51.75
3105,-84.625,51.75
3106,-84.5,51.75
3107,-84.375,51.75
3108,-84.25,51.75
3109,-84.125,51.75
3110,-84,51.75
3111,-83.875,51.75
3112,-83.75,51.75
3113,-83.625,51.75
3114,-83.5,51.75
3115,-83.375,51.75
3116,-83.25,51.75
3117,-83.125,51.75
3118,-83,51.75
3119,-82.875,51.75
3120,-82.75,51.75
3121,-82.625,51.75
3122,-82.5,51.75
3123,-82.375,51.75
3124,-82.25,51.75
3125,-82.125,51.75
3126,-82,51.75
3127,-81.875,51.75
3128,-81.75,51.75
3129,-81.625,51.75
3130,-81.5,51.75
3131,-81.375,51.75
3132,-81.25,51.75
3133,-81.125,51.75
3134,-81,51.75
3135,-80.875,51.75
3136,-80.75,51.75
3137,-80.625,51.75
3138,-95.125,51.625
3139,-95,51.625
3140,-94.875,51.625
3141,-94.75,51.625
3142,-94.625,51.625
3143,-94.5,51.625
3144,-94.375,51.625
3145,-94.25,51.625
3146,-94.125,51.625
3147,-94,51.625
3148,-93.875,51.625
3149,-93.75,51.625
3150,-93.625,51.625
3151,-93.5,51.625
3152,-93.375,51.625
3153,-93.25,51.625
3154,-93.125,51.625
3155,-93,51.625
3156,-92.875,51.625
3157,-92.75,51.625
3158,-92.625,51.625
3159,-92.5,51.625
3160,-92.375,51.625
3161,-92.25,51.625
3162,-92.125,51.625
3163,-92,51.625
3164,-91.875,51.625
3165,-91.75,51.625
3166,-91.625,51.625
3167,-91.5,51.625
3168,-91.375,51.625
3169,-91.25,51.625
3170,-91.125,51.625
3171,-91,51.625
3172,-90.875,51.625
3173,-90.75,51.625
3174,-90.625,51.625
3175,-90.5,51.625
3176,-90.375,51.625
3177,-90.25,51.625
3178,-90.125,51.625
3179,-90,51.625
3180,-89.875,51.625
3181,-89.75,51.625
3182,-89.625,51.625
3183,-89.5,51.625
3184,-89.375,51.625
3185,-89.25,51.625
3186,-89.125,51.625
3187,-89,51.625
3188,-88.875,51.625
3189,-88.75,51.625
3190,-88.625,51.625
3191,-88.5,51.625
3192,-88.375,51.625
3193,-88.25,51.625
3194,-88.125,51.625
3195,-88,51.625
3196,-87.875,51.625
3197,-87.75,51.625
3198,-87.625,51.625
3199,-87.5,51.625
3200,-87.375,51.625
3201,-87.25,51.625
3202,-87.125,51.625
3203,-87,51.625
3204,-86.875,51.625
3205,-86.75,51.625
3206,-86.625,51.625
3207,-86.5,51.625
3208,-86.375,51.625
3209,-86.25,51.625
3210,-86.125,51.625
3211,-86,51.625
3212,-85.875,51.625
3213,-85.75,51.625
3214,-85.625,51.625
3215,-85.5,51.625
3216,-85.375,51.625
3217,-85.25,51.625
3218,-85.125,51.625
3219,-85,51.625
3220,-84.875,51.625
3221,-84.75,51.625
3222,-84.625,51.625
3223,-84.5,51.625
3224,-84.375,51.625
3225,-84.25,51.625
3226,-84.125,51.625
3227,-84,51.625
3228,-83.875,51.625
3229,-83.75,51.625
3230,-83.625,51.625
3231,-83.5,51.625
3232,-83.375,51.625
3233,-83.25,51.625
3234,-83.125,51.625
3235,-83,51.625
3236,-82.875,51.625
3237,-82.75,51.625
3238,-82.625,51.625
3239,-82.5,51.625
3240,-82.375,51.625
3241,-82.25,51.625
3242,-82.125,51.625
3243,-82,51.625
3244,-81.875,51.625
3245,-81.75,51.625
3246,-81.625,51.625
3247,-81.5,51.625
3248,-81.375,51.625
3249,-81.25,51.625
3250,-81.125,51.625
3251,-81,51.625
3252,-80.875,51.625
3253,-80.75,51.625
3254,-80.625,51.625
3255,-80.5,51.625
3256,-95.125,51.5
3257,-95,51.5
3258,-94.875,51.5
3259,-94.75,51.5
3260,-94.625,51.5
3261,-94.5,51.5
3262,-94.375,51.5
3263,-94.25,51.5
3264,-94.125,51.5
3265,-94,51.5
3266,-93.875,51.5
3267,-93.75,51.5
3268,-93.625,51.5
3269,-93.5,51.5
3270,-93.375,51.5
3271,-93.25,51.5
3272,-93.125,51.5
3273,-93,51.5
3274,-92.875,51.5
3275,-92.75,51.5
3276,-92.625,51.5
3277,-92.5,51.5
3278,-92.375,51.5
3279,-92.25,51.5
3280,-92.125,51.5
3281,-92,51.5
3282,-91.875,51.5
3283,-91.75,51.5
3284,-91.625,51.5
3285,-91.5,51.5
3286,-91.375,51.5
3287,-91.25,51.5
3288,-91.125,51.5
3289,-91,51.5
3290,-90.875,51.5
3291,-90.75,51.5
3292,-90.625,51.5
3293,-90.5,51.5
3294,-90.375,51.5
3295,-90.25,51.5
3296,-90.125,51.5
3297,-90,51.5
3298,-89.875,51.5
3299,-89.75,51.5
3300,-89.625,51.5
3301,-89.5,51.5
3302,-89.375,51.5
3303,-89.25,51.5
3304,-89.125,51.5
3305,-89,51.5
3306,-88.875,51.5
3307,-88.75,51.5
3308,-88.625,51.5
3309,-88.5,51.5
3310,-88.375,51.5
3311,-88.25,51.5
3312,-88.125,51.5
3313,-88,51.5
3314,-87.875,51.5
3315,-87.75,51.5
3316,-87.625,51.5
3317,-87.5,51.5
3318,-87.375,51.5
3319,-87.25,51.5
3320,-87.125,51.5
3321,-87,51.5
3322,-86.875,51.5
3323,-86.75,51.5
3324,-86.625,51.5
3325,-86.5,51.5
3326,-86.375,51.5
3327,-86.25,51.5
3328,-86.125,51.5
3329,-86,51.5
3330,-85.875,51.5
3331,-85.75,51.5
3332,-85.625,51.5
3333,-85.5,51.5
3334,-85.375,51.5
3335,-85.25,51.5
3336,-85.125,51.5
3337,-85,51.5
3338,-84.875,51.5
3339,-84.75,51.5
3340,-84.625,51.5
3341,-84.5,51.5
3342,-84.375,51.5
3343,-84.25,51.5
3344,-84.125,51.5
3345,-84,51.5
3346,-83.875,51.5
3347,-83.75,51.5
3348,-83.625,51.5
3349,-83.5,51.5
3350,-83.375,51.5
3351,-83.25,51.5
3352,-83.125,51.5
3353,-83,51.5
3354,-82.875,51.5
3355,-82.75,51.5
3356,-82.625,51.5
3357,-82.5,51.5
3358,-82.375,51.5
3359,-82.25,51.5
3360,-82.125,51.5
3361,-82,51.5
3362,-81.875,51.5
3363,-81.75,51.5
3364,-81.625,51.5
3365,-81.5,51.5
3366,-81.375,51.5
3367,-81.25,51.5
3368,-81.125,51.5
3369,-81,51.5
3370,-80.875,51.5
3371,-80.75,51.5
3372,-80.625,51.5
3373,-80.5,51.5
3374,-79.625,51.5
3375,-79.5,51.5
3376,-95.125,51.375
3377,-95,51.375
3378,-94.875,51.375
3379,-94.75,51.375
3380,-94.625,51.375
3381,-94.5,51.375
3382,-94.375,51.375
3383,-94.25,51.375
3384,-94.125,51.375
3385,-94,51.375
3386,-93.875,51.375
3387,-93.75,51.375
3388,-93.625,51.375
3389,-93.5,51.375
3390,-93.375,51.375
3391,-93.25,51.375
3392,-93.125,51.375
3393,-93,51.375
3394,-92.875,51.375
3395,-92.75,51.375
3396,-92.625,51.375
3397,-92.5,51.375
3398,-92.375,51.375
3399,-92.25,51.375
3400,-92.125,51.375
3401,-92,51.375
3402,-91.875,51.375
3403,-91.75,51.375
3404,-91.625,51.375
3405,-91.5,51.375
3406,-91.375,51.375
3407,-91.25,51.375
3408,-91.125,51.375
3409,-91,51.375
3410,-90.875,51.375
3411,-90.75,51.375
3412,-90.625,51.375
3413,-90.5,51.375
3414,-90.375,51.375
3415,-90.25,51.375
3416,-90.125,51.375
3417,-90,51.375
3418,-89.875,51.375
3419,-89.75,51.375
3420,-89.625,51.375
3421,-89.5,51.375
3422,-89.375,51.375
3423,-89.25,51.375
3424,-89.125,51.375
3425,-89,51.375
3426,-88.875,51.375
3427,-88.75,51.375
3428,-88.625,51.375
3429,-88.5,51.375
3430,-88.375,51.375
3431,-88.25,51.375
3432,-88.125,51.375
3433,-88,51.375
3434,-87.875,51.375
3435,-87.75,51.375
3436,-87.625,51.375
3437,-87.5,51.375
3438,-87.375,51.375
3439,-87.25,51.375
3440,-87.125,51.375
3441,-87,51.375
3442,-86.875,51.375
3443,-86.75,51.375
3444,-86.625,51.375
3445,-86.5,51.375
3446,-86.375,51.375
3447,-86.25,51.375
3448,-86.125,51.375
3449,-86,51.375
3450,-85.875,51.375
3451,-85.75,51.375
3452,-85.625,51.375
3453,-85.5,51.375
3454,-85.375,51.375
3455,-85.25,51.375
3456,-85.125,51.375
3457,-85,51.375
3458,-84.875,51.375
3459,-84.75,51.375
3460,-84.625,51.375
3461,-84.5,51.375
3462,-84.375,51.375
3463,-84.25,51.375
3464,-84.125,51.375
3465,-84,51.375
3466,-83.875,51.375
3467,-83.75,51.375
3468,-83.625,51.375
3469,-83.5,51.375
3470,-83.375,51.375
3471,-83.25,51.375
3472,-83.125,51.375
3473,-83,51.375
3474,-82.875,51.375
3475,-82.75,51.375
3476,-82.625,51.375
3477,-82.5,51.375
3478,-82.375,51.375
3479,-82.25,51.375
3480,-82.125,51.375
3481,-82,51.375
3482,-81.875,51.375
3483,-81.75,51.375
3484,-81.625,51.375
3485,-81.5,51.375
3486,-81.375,51.375
3487,-81.25,51.375
3488,-81.125,51.375
3489,-81,51.375
3490,-80.875,51.375
3491,-80.75,51.375
3492,-80.625,51.375
3493,-80.5,51.375
3494,-80.375,51.375
3495,-79.75,51.375
3496,-79.625,51.375
3497,-79.5,51.375
3498,-95.125,51.25
3499,-95,51.25
3500,-94.875,51.25
3501,-94.75,51.25
3502,-94.625,51.25
3503,-94.5,51.25
3504,-94.375,51.25
3505,-94.25,51.25
3506,-94.125,51.25
3507,-94,51.25
3508,-93.875,51.25
3509,-93.75,51.25
3510,-93.625,51.25
3511,-93.5,51.25
3512,-93.375,51.25
3513,-93.25,51.25
3514,-93.125,51.25
3515,-93,51.25
3516,-92.875,51.25
3517,-92.75,51.25
3518,-92.625,51.25
3519,-92.5,51.25
3520,-92.375,51.25
3521,-92.25,51.25
3522,-92.125,51.25
3523,-92,51.25
3524,-91.875,51.25
3525,-91.75,51.25
3526,-91.625,51.25
3527,-91.5,51.25
3528,-91.375,51.25
3529,-91.25,51.25
3530,-91.125,51.25
3531,-91,51.25
3532,-90.875,51.25
3533,-90.75,51.25
3534,-90.625,51.25
3535,-90.5,51.25
3536,-90.375,51.25
3537,-90.25,51.25
3538,-90.125,51.25
3539,-90,51.25
3540,-89.875,51.25
3541,-89.75,51.25
3542,-89.625,51.25
3543,-89.5,51.25
3544,-89.375,51.25
3545,-89.25,51.25
3546,-89.125,51.25
3547,-89,51.25
3548,-88.875,51.25
3549,-88.75,51.25
3550,-88.625,51.25
3551,-88.5,51.25
3552,-88.375,51.25
3553,-88.25,51.25
3554,-88.125,51.25
3555,-88,51.25
3556,-87.875,51.25
3557,-87.75,51.25
3558,-87.625,51.25
3559,-87.5,51.25
3560,-87.375,51.25
3561,-87.25,51.25
3562,-87.125,51.25
3563,-87,51.25
3564,-86.875,51.25
3565,-86.75,51.25
3566,-86.625,51.25
3567,-86.5,51.25
3568,-86.375,51.25
3569,-86.25,51.25
3570,-86.125,51.25
3571,-86,51.25
3572,-85.875,51.25
3573,-85.75,51.25
3574,-85.625,51.25
3575,-85.5,51.25
3576,-85.375,51.25
3577,-85.25,51.25
3578,-85.125,51.25
3579,-85,51.25
3580,-84.875,51.25
3581,-84.75,51.25
3582,-84.625,51.25
3583,-84.5,51.25
3584,-84.375,51.25
3585,-84.25,51.25
3586,-84.125,51.25
3587,-84,51.25
3588,-83.875,51.25
3589,-83.75,51.25
3590,-83.625,51.25
3591,-83.5,51.25
3592,-83.375,51.25
3593,-83.25,51.25
3594,-83.125,51.25
3595,-83,51.25
3596,-82.875,51.25
3597,-82.75,51.25
3598,-82.625,51.25
3599,-82.5,51.25
3600,-82.375,51.25
3601,-82.25,51.25
3602,-82.125,51.25
3603,-82,51.25
3604,-81.875,51.25
3605,-81.75,51.25
3606,-81.625,51.25
3607,-81.5,51.25
3608,-81.375,51.25
3609,-81.25,51.25
3610,-81.125,51.25
3611,-81,51.25
3612,-80.875,51.25
3613,-80.75,51.25
3614,-80.625,51.25
3615,-80.5,51.25
3616,-80.375,51.25
3617,-80.25,51.25
3618,-80.125,51.25
3619,-80,51.25
3620,-79.75,51.25
3621,-79.625,51.25
3622,-79.5,51.25
3623,-95.125,51.125
3624,-95,51.125
3625,-94.875,51.125
3626,-94.75,51.125
3627,-94.625,51.125
3628,-94.5,51.125
3629,-94.375,51.125
3630,-94.25,51.125
3631,-94.125,51.125
3632,-94,51.125
3633,-93.875,51.125
3634,-93.75,51.125
3635,-93.625,51.125
3636,-93.5,51.125
3637,-93.375,51.125
3638,-93.25,51.125
3639,-93.125,51.125
3640,-93,51.125
3641,-92.875,51.125
3642,-92.75,51.125
3643,-92.625,51.125
3644,-92.5,51.125
3645,-92.375,51.125
3646,-92.25,51.125
3647,-92.125,51.125
3648,-92,51.125
3649,-91.875,51.125
3650,-91.75,51.125
3651,-91.625,51.125
3652,-91.5,51.125
3653,-91.375,51.125
3654,-91.25,51.125
3655,-91.125,51.125
3656,-91,51.125
3657,-90.875,51.125
3658,-90.75,51.125
3659,-90.625,51.125
3660,-90.5,51.125
3661,-90.375,51.125
3662,-90.25,51.125
3663,-90.125,51.125
3664,-90,51.125
3665,-89.875,51.125
3666,-89.75,51.125
3667,-89.625,51.125
3668,-89.5,51.125
3669,-89.375,51.125
3670,-89.25,51.125
3671,-89.125,51.125
3672,-89,51.125
3673,-88.875,51.125
3674,-88.75,51.125
3675,-88.625,51.125
3676,-88.5,51.125
3677,-88.375,51.125
3678,-88.25,51.125
3679,-88.125,51.125
3680,-88,51.125
3681,-87.875,51.125
3682,-87.75,51.125
3683,-87.625,51.125
3684,-87.5,51.125
3685,-87.375,51.125
3686,-87.25,51.125
3687,-87.125,51.125
3688,-87,51.125
3689,-86.875,51.125
3690,-86.75,51.125
3691,-86.625,51.125
3692,-86.5,51.125
3693,-86.375,51.125
3694,-86.25,51.125
3695,-86.125,51.125
3696,-86,51.125
3697,-85.875,51.125
3698,-85.75,51.125
3699,-85.625,51.125
3700,-85.5,51.125
3701,-85.375,51.125
3702,-85.25,51.125
3703,-85.125,51.125
3704,-85,51.125
3705,-84.875,51.125
3706,-84.75,51.125
3707,-84.625,51.125
3708,-84.5,51.125
3709,-84.375,51.125
3710,-84.25,51.125
3711,-84.125,51.125
3712,-84,51.125
3713,-83.875,51.125
3714,-83.75,51.125
3715,-83.625,51.125
3716,-83.5,51.125
3717,-83.375,51.125
3718,-83.25,51.125
3719,-83.125,51.125
3720,-83,51.125
3721,-82.875,51.125
3722,-82.75,51.125
3723,-82.625,51.125
3724,-82.5,51.125
3725,-82.375,51.125
